ASSETID,EMPTOT
97732,417.4486
97733,2538.149647
97734,2639.381829
97735,114.8979745
97736,835.8653162
97737,326.5898972
97738,239.464212
97739,164.1281075
97740,89.94048373
97741,54.92168041
97742,80.09578911
97743,379.0464474
97744,359.9958785
97745,1111.352834
97746,586.5771094
97747,162.3794597
97748,1327.061432
97749,212.8668962
97750,1035.599821
97751,1352.084658
97752,97.44559404
97753,305.1591185
97754,366.2132226
97755,288.0200715
97757,151.0111088
97758,177.076397
97759,243.2813555
97761,191.3317706
97763,373.6894973
97764,194.8845897
97765,238.9743984
97767,173.8696008
97768,85.67348371
97770,317.898049
97771,115.0765099
97772,213.4590667
97774,1516.781617
97775,1457.549241
97776,813.7416036
97777,231.5762246
97778,649.7993341
97779,528.2093454
97780,293.4432827
97781,506.1895022
97782,251.2836384
97783,194.2579989
97784,473.7103455
97785,564.590817
97786,93.97744467
97787,238.6947713
97788,224.1711873
97790,198.3253823
97791,843.7740862
97794,912.6871613
97795,227.9820908
97796,716.0303726
97797,324.8253779
97798,70.81814135
97799,79.23336197
97800,1791.453998
97801,45.69684192
97802,46.37187003
97804,900.0914685
97805,716.7033436
97806,897.2041494
97807,973.2533561
97808,1192.672961
97809,1464.202094
97810,1345.893844
97811,715.1591545
97812,152.1215449
97813,38.82107784
97814,1865.522248
97815,734.1002663
97818,3066.673357
97819,639.1304414
97820,355.2099833
97823,183.0629326
97824,334.6811821
97825,81.26718681
97826,91.8770564
97827,110.0318138
97828,1082.273989
97829,1005.543495
97830,4130.293208
97831,1040.709594
97832,20.68799252
97833,146.0607705
97834,1025.655333
97835,185.0591243
97838,244.2818743
97840,412.9505549
97841,406.1619217
97844,221.3257541
97845,195.6640915
97846,277.5679315
97847,302.9242438
97848,177.3514597
97849,401.0343463
97850,376.4818097
97851,693.5107919
97852,218.8092565
97853,142.4585327
97855,74.31814038
97856,142.118946
97857,195.3053971
97858,126.1926638
97859,171.6732643
97860,197.9518616
97861,151.7619244
97862,162.9183742
97863,727.7408112
97864,34.09941455
97865,25.52730339
97867,343.1299691
97868,768.0770525
97869,18.88181765
97870,54.66060136
97871,65.37587987
97872,190.8478691
97873,1326.965747
97874,156.8004595
97875,250.1957441
97876,25.66916491
97878,31.0685392
97879,291.073893
97880,368.0290056
97881,392.9900206
97882,218.4736894
97884,157.6562483
97885,256.2735378
97886,120.7140199
97887,497.9477617
97888,203.8482822
97889,702.7858388
97890,263.7940542
97892,196.016766
97894,115.8780085
97895,128.3015188
97896,143.2957487
97897,120.3559265
97899,372.4348309
97900,32.19707791
97901,943.3983301
97902,1075.959824
97903,1043.615509
97904,64.67090874
97905,26.44499807
97906,162.8181297
97907,211.4568363
97908,70.39268962
97909,48.97902981
97910,129.1439444
97911,293.2216379
97912,752.7501483
97913,175.1178686
97914,403.0507785
97915,663.1221931
97916,253.9356527
97917,358.3973499
97918,334.6571068
97919,32.53384464
97921,285.8616118
97922,620.9224642
97923,1641.041066
97924,362.2018287
97925,66.14364339
97926,168.7876988
97927,47.09269525
97928,46.57986037
97929,51.71030688
97930,174.1978458
97931,171.018678
97932,42.98023269
97933,623.2326213
97934,234.8057318
97935,20.53710381
97936,36.93251507
97938,742.2828636
97939,187.0277143
97940,172.2560206
97941,291.5154445
97942,788.5009357
97943,121.0038618
97944,121.9792063
97946,199.8134067
97947,217.0047173
97948,622.5134475
97949,894.6956632
97950,1766.392939
97951,545.6907082
97952,643.7610479
97953,1086.795082
97954,707.3265098
97955,403.5581777
97956,812.5382043
97957,494.6975082
97958,960.6817058
97959,548.6037545
97960,415.1136073
97961,303.3130168
97962,372.885638
97963,141.1349319
97964,240.4091679
97965,317.3371446
97966,628.8586587
97967,294.1763332
97968,259.1094272
97969,199.9310542
97970,150.3739319
97971,294.4842517
97972,872.4206826
97973,118.8378963
97974,658.1595838
97975,346.7620093
97976,1407.99267
97977,140.1148459
97978,855.9063861
97979,542.2094209
97980,998.2059585
97981,782.2284262
97982,955.3094771
97983,898.8672281
97984,406.9494884
97986,96.81961076
97988,119.0266448
97989,204.6379609
97990,236.976089
97991,79.24847977
97992,407.0373123
97993,106.1134713
97994,210.6179279
97995,140.7618098
97996,330.3482615
97997,381.297329
97998,770.4581265
97999,1456.268803
98000,756.6802462
98001,1157.527181
98002,2315.710031
98003,2317.153524
98004,2211.411596
98005,935.5214204
98006,1095.767218
98007,1027.24566
98008,160.7513818
98009,225.8898667
98011,447.0612376
98013,581.1434883
98015,1948.580474
98016,2090.578004
98017,641.8377465
98018,1087.546805
98019,236.2830421
98021,344.0582647
98022,2096.884673
98023,121.4865842
98025,435.8870839
98027,392.8792702
98030,379.5393317
98031,378.1631681
98032,59.35087235
98033,168.6521771
98034,194.2743522
98035,141.7790032
98036,360.9166389
98037,449.4121299
98038,193.8738547
98039,310.6767714
98040,196.3276421
98041,176.1725977
98043,1299.05143
98045,560.7203421
98046,436.8860824
98047,139.9963633
98048,631.0327595
98049,894.3226166
98050,612.3573217
98051,723.8480945
98052,701.6113989
98053,709.3409236
98054,667.7344417
98056,939.4293955
98059,1894.395989
98060,1912.697559
98061,462.0250026
98062,649.4052007
98063,102.3971123
98064,134.4901015
98065,271.7619847
98066,368.833794
98067,261.6583196
98068,266.2503842
98069,231.9316916
98070,67.54079257
98071,71.56806403
98072,657.2919223
98073,476.1359647
98074,86.20004664
98075,155.8461776
98076,156.9151131
98077,257.0512827
98078,326.9364168
98079,164.2154674
98080,189.4914878
98081,131.8735792
98083,35.37064322
98085,164.989548
98086,118.7059662
98087,145.3463699
98089,75.12444024
98090,1100.440948
98091,1551.242591
98092,172.2938076
98093,538.8619829
98094,258.7621376
98095,129.7962039
98096,174.5038504
98098,750.6687163
98099,289.4118102
98101,723.4859374
98102,244.8341863
98103,152.9995252
98104,201.480831
98105,369.6039707
98106,677.3703937
98107,324.401151
98108,560.3523183
98109,173.8666369
98110,353.3357386
98113,455.791158
98114,308.4719737
98115,149.281584
98117,106.1480054
98118,152.7683886
98119,550.8332898
98120,848.5368647
98122,136.5846878
98123,901.0781775
98124,1071.533569
98125,146.4619642
98126,551.4265652
98127,118.7356429
98128,278.3671731
98129,93.88464024
98130,380.2281603
98131,118.7583826
98132,731.501429
98133,209.2190116
98134,269.8076067
98135,932.262274
98136,121.0408368
98137,239.5530455
98138,411.3818754
98139,257.3880721
98140,124.4952114
98141,406.1178203
98142,197.3063527
98143,132.0924719
98144,351.4719808
98146,253.3312128
98147,441.018298
98149,370.0534895
98150,286.4063741
98151,667.6651328
98152,146.3076372
98153,89.60252322
98154,51.09373387
98155,635.4416488
98156,421.9969156
98157,275.4160836
98158,243.3987078
98159,192.7271917
98160,170.4250358
98161,643.507258
98162,336.3624859
98163,55.92118118
98164,54.39695311
98166,97.60372737
98167,423.0722578
98168,397.4046901
98169,55.84370865
98171,51.99597024
98172,77.8127318
98173,256.2422127
98174,121.687893
98175,140.0568709
98176,99.3803947
98177,63.14573394
98178,45.91489171
98180,58.56165304
98181,39.06540862
98182,30.4436077
98183,159.0607389
98184,56.81832608
98185,213.1120796
98186,314.7042582
98189,306.1209145
98190,217.2749873
98192,69.52837614
98193,95.21706622
98194,93.56401898
98196,1240.517707
98197,89.43239881
98199,273.3068937
98201,413.6987504
98202,333.0955325
98203,119.2290779
98204,390.0837865
98205,290.2729042
98206,39.08436537
98207,163.2164838
98208,23.09159323
98209,26.88919996
98210,1020.016785
98212,156.7694326
98213,332.0005056
98214,147.4641924
98216,638.0295489
98217,670.3136532
98218,219.403047
98222,393.1476494
98224,703.9348315
98225,30.10229303
98226,34.28651287
98227,31.19540904
98228,72.434892
98229,66.14629217
98230,227.1563244
98231,241.4593594
98232,356.6942602
98233,463.5704435
98234,111.8816417
98236,50.53588554
98237,184.5858522
98238,580.0248412
98239,188.8051373
98241,36.11698664
98243,44.85559085
98244,70.16548221
98246,59.41843425
98247,58.45582252
98248,96.72591009
98249,36.38259618
98250,28.96439287
98251,26.81392228
98252,39.2272097
98253,759.7685275
98254,45.77785747
98255,419.1521197
98256,397.1500142
98257,243.3271725
98258,122.5057979
98259,130.4471245
98260,120.5551418
98261,94.91108615
98262,109.1581949
98263,109.9010998
98264,448.0214537
98265,122.3015274
98266,95.95407736
98267,62.98924366
98268,417.463968
98269,144.8849534
98270,82.27729603
98272,19.49264667
98273,34.69144011
98277,1054.509869
98278,436.0265598
98279,574.8521557
98280,183.0437123
98281,151.7512652
98282,155.6402848
98283,411.4690871
98284,198.6984106
98285,225.162775
98286,190.3064183
98287,82.62185401
98289,906.2170018
98290,875.432301
98291,414.3393618
98292,411.3122697
98293,702.9111524
98294,24.34446426
98295,31.72229461
98296,14.79594643
98297,228.6986951
98298,182.3365618
98299,176.7460597
98300,1133.622892
98301,901.4454843
98302,880.8421139
98303,1066.90918
98304,782.7099404
98305,169.7524606
98306,39.14664711
98307,34.25952162
98308,271.319776
98309,293.1149198
98310,283.5118794
98311,288.9809445
98312,1600.323419
98313,197.5460443
98314,274.3508785
98315,105.2970861
98316,18.7752934
98317,17.77394588
98318,36.84676198
98320,83.37622177
98321,45.25593712
98322,759.808022
98323,831.8487644
98325,501.8063446
98326,514.4925289
98327,226.1825528
98328,841.4960908
98329,438.2499182
98330,198.1206305
98331,641.9864796
98332,231.8080867
98333,409.8883101
98334,718.9800345
98335,645.0681341
98336,601.3560201
98337,633.1773654
98338,709.1284051
98339,48.51406182
98340,1101.743712
98341,59.93561735
98345,18.12464789
98346,176.3756515
98347,650.1578031
98348,223.924999
98349,225.9504041
98350,136.93509
98351,545.5751671
98352,457.3261034
98354,516.6410173
98355,1008.320519
98356,1249.157304
98357,646.9579704
98358,1324.91501
98359,330.6580544
98360,856.8961496
98361,687.6377675
98362,470.2036539
98363,1480.880846
98364,253.6367198
98365,203.1802017
98366,1094.476554
98367,243.1188748
98368,784.6035762
98369,655.2394243
98370,338.6827898
98371,170.510684
98372,389.9461635
98373,424.5493389
98374,618.8289198
98375,1518.787691
98376,1260.304376
98377,1691.68572
98379,257.4890317
98380,316.1496393
98381,136.5330765
98382,578.3138296
98383,227.5415964
98384,142.4004704
98385,610.9159603
98386,248.2700151
98388,69.34451441
98389,42.02947416
98390,43.44435809
98391,196.6478963
98394,219.5235276
98396,380.7751959
98397,184.8506506
98398,351.5345076
98399,337.4735684
98400,259.6064593
98402,378.9696458
98403,291.7879431
98404,66.39018448
98405,655.1605861
98406,872.2944304
98407,216.7981383
98408,89.15547722
98409,91.67971438
98410,1145.486179
98412,40.44337621
98415,33.51017921
98416,44.08918465
98417,93.96185652
98420,202.3721931
98421,249.9477853
98422,779.2701796
98423,849.1695247
98425,1405.582597
98426,282.8256757
98427,109.4368328
98429,143.2136868
98431,170.9764524
98432,180.8125819
98433,450.9400223
98434,439.2241905
98435,395.3845273
98436,42.17566364
98437,44.02409074
98438,62.66022229
98439,73.45506458
98440,47.35641064
98441,48.19545354
98442,51.0902478
98443,179.398497
98444,93.49105793
98445,70.24459773
98446,68.63649861
98447,400.8348225
98449,110.1060224
98450,215.3407039
98451,266.2728848
98452,549.0754637
98453,894.9040203
98454,558.7637309
98455,249.5010816
98456,231.6428817
98457,220.8918714
98458,43.77712881
98460,80.01008817
98461,96.81505352
98463,71.22380253
98465,146.5319099
98466,174.1757161
98467,274.2478406
98468,94.52399107
98469,170.0757831
98470,74.49631221
98471,308.6324979
98473,339.9884266
98474,186.8045133
98475,174.8686265
98476,414.7185676
98477,220.2715196
98478,224.0473586
98479,140.3106534
98480,213.6130908
98481,132.8186119
98482,122.0346819
98483,150.7697219
98484,229.1952721
98485,314.5239361
98486,236.8496674
98487,122.5415942
98488,247.8775009
98489,256.8598958
98490,468.4881782
98491,285.7976811
98492,245.8946995
98493,372.5705871
98495,334.8529976
98496,234.6957306
98497,73.34706188
98498,172.8042191
98499,616.9111201
98500,328.1950493
98501,579.1223962
98502,1054.767665
98504,709.1221362
98507,20.08941682
98508,21.61188114
98509,236.0159362
98510,2009.222959
98512,527.3510013
98513,871.3009514
98514,14.52129096
98516,47.1890375
98517,107.2378242
98518,27.21418675
98519,44.39889037
98520,359.9473186
98523,1032.728562
98524,1815.736119
98525,602.7452874
98526,641.2466484
98527,254.892276
98529,156.6682118
98531,9489.724561
98533,9351.923831
98534,5832.210024
98536,80.90827865
98537,519.7311018
98538,61.68592122
98539,293.5000595
98540,299.0769414
98541,47.18907734
98542,47.18907922
98543,132.6101614
98544,477.3088797
98545,77.99495254
98546,845.4655362
98547,792.286931
98551,413.0318842
98553,389.4912727
98554,309.8021194
98555,50.14180774
98556,319.7653547
98557,1222.70908
98558,1276.990079
98560,30.97281385
98561,968.6150207
98563,134.8883204
98564,479.7082169
98565,361.0525271
98566,565.1179297
98568,513.7089452
98569,298.079247
98570,642.7768575
98571,64.29508953
98572,207.7439907
98574,1087.600956
98575,285.331246
98576,673.8245357
98578,1382.856717
98579,1057.961775
98580,468.1950808
98581,31.27847751
98586,231.6301698
98589,286.4441307
98591,503.5330779
98592,480.6779986
98593,875.948578
98595,460.0881275
98596,428.5786792
98597,552.4685323
98599,393.1172075
98600,374.0856273
98601,188.589725
98602,599.8361128
98604,340.0545761
98606,1375.923085
98608,429.3025484
98609,960.5508995
98611,394.9868457
98612,443.4388736
98613,259.7331703
98614,394.3884153
98615,246.8669606
98616,209.8785987
98617,9284.862529
98618,2465.064242
98619,588.6235456
98622,385.3167734
98623,234.7553699
98624,476.7123136
98625,363.1617561
98627,58.05127195
98628,544.9060589
98630,1147.439549
98632,28.34762916
98633,33.89896939
98634,777.4600857
98635,36.8683715
98636,358.5686534
98637,403.1951889
98638,112.0861087
98639,53.28739395
98640,686.5294436
98641,245.8132365
98642,557.5276017
98643,368.2305998
98644,1585.773118
98645,1001.986367
98646,496.1329438
98647,436.6189515
98648,531.750783
98649,2193.807301
98650,198.8662446
98651,1211.527294
98652,137.6414628
98653,204.488354
98655,84.98278318
98656,1126.880275
98657,357.2972367
98658,322.1101637
98660,49.43646143
98662,158.1807608
98664,68.79871007
98665,510.2304739
98667,542.2819036
98668,241.8224133
98670,553.8147106
98671,3295.916436
98673,1539.309548
98674,647.5081408
98675,1127.646281
98676,1011.282376
98677,1042.078334
98678,1161.214296
98679,1980.773081
98681,67.15067055
98682,68.79888946
98683,68.18424884
98684,64.8758072
98685,68.32288543
98686,55.67004664
98687,356.5559348
98688,335.3581063
98689,153.1175751
98691,114.5716627
98692,114.1805662
98693,2986.637136
98694,7859.90513
98696,5808.584996
98697,144.0453629
98700,26771.34171
98701,1831.402497
98704,801.5937915
98705,1018.334847
98706,734.2615766
98707,1059.167636
98708,1310.631953
98709,1486.776281
98710,900.4045808
98711,1453.754567
98713,33.87691907
98715,23.17657535
98716,20.51969626
98717,2041.532497
98718,916.0233055
98720,1160.807937
98721,1103.883309
98722,1461.175028
98724,1335.434536
98725,4206.970392
98726,515.6114016
98727,410.1467726
98728,128.5728704
98730,325.9968633
98732,222.2772323
98734,1646.94151
98735,10.11344602
98736,1440.746765
98737,184.0115785
98739,529.5157337
98740,610.5848269
98741,364.9163592
98742,60.63099037
98743,87.74820235
98744,406.3228512
98748,370.7309706
98749,247.3869701
98750,205.3102165
98751,1016.988388
98752,388.3892529
98753,36.84676579
98754,558.4398938
98755,2890.331324
98756,834.3803805
98757,621.8900951
98758,1515.482039
98759,992.7223771
98761,1444.252188
98762,1025.892041
98764,1352.762815
98765,163.562787
98766,573.908327
98767,3705.132677
98768,17.30468237
98769,14.52923735
98770,498.2646171
98771,469.076257
98772,363.4092779
98774,192.024513
98775,1217.585158
98776,2018.538086
98777,2719.304922
98778,1471.192883
98779,2045.492555
98780,537.1177259
98781,909.878421
98782,912.6009169
98783,593.1602458
98784,1829.443937
98785,1973.462202
98788,297.4721397
98790,961.9109001
98791,53.43340251
98792,72.10103437
98794,88.23389714
98796,439.9772675
98799,4908.541631
98800,66.69230247
98801,320.7902267
98802,320.3425475
98803,1082.212999
98804,1303.639164
98805,298.6278989
98806,315.704082
98809,135.0564976
98810,414.8302106
98811,541.1394678
98812,494.9128239
98814,409.5675425
98815,718.6472131
98819,68.3297915
98820,148.1479958
98821,220.1780331
98823,87.32716453
98825,223.2650233
98826,8535.762299
98827,5388.528517
98828,195.8311496
98829,152.2687858
98830,102.2611839
98831,663.3406238
98832,767.4065679
98833,702.0773379
98834,679.466286
98841,61.24871804
98842,449.1169545
98844,23.31536418
98846,30.4959135
98847,272.9469414
98848,283.2819342
98849,381.513527
98850,783.0987061
98851,389.5104675
98853,15226.18166
98854,30.11216218
98857,161.2575791
98858,19.1877796
98860,218.9682397
98863,265.4627883
98864,217.8856895
98865,86.52025406
98866,40.8539388
98867,726.4841309
98868,378.0498407
98870,142.8122413
98871,25.49627384
98875,702.1807744
98876,968.0113781
98877,819.0678584
98878,1067.076838
98879,177.4602591
98880,141.5058051
98881,112.8835422
98882,185.1162079
98883,140.5272212
98884,67.8987352
98887,40.63685842
98888,925.2471625
98890,149.7098326
