,Peak,Pedestrian,Spec_Veh,Volume,count_id
4526,Pass,Pass,Pass,Pass,15406
4527,Pass,Pass,Pass,Pass,15407
4528,Fail,Pass,Pass,Pass,15447
4529,Pass,Pass,Pass,Pass,15449
4530,Pass,Pass,Pass,Pass,15452
4531,Pass,Pass,Pass,Pass,15453
4532,Pass,Pass,Pass,Pass,15463
4533,Pass,Fail,Pass,Fail,15477
4534,Pass,Pass,Pass,Pass,15489
4535,Pass,Pass,Pass,Fail,15490
4536,Pass,Pass,Pass,Fail,15491
4537,Pass,Pass,Pass,Pass,15508
4538,Pass,Pass,Fail,Pass,15553
4539,Pass,Pass,Pass,Pass,15573
4540,Pass,Pass,Pass,Pass,15629
4541,Pass,Pass,Pass,Pass,15630
4542,Pass,Pass,Pass,Fail,15640
4543,Pass,Pass,Pass,Fail,15645
4544,Pass,Pass,Pass,Fail,15682
4545,Pass,Pass,Pass,Fail,15706
4546,Pass,Pass,Pass,Fail,15730
4547,Pass,Pass,Pass,Fail,15788
4548,Pass,Fail,Pass,Fail,15811
4549,Pass,Pass,Pass,Pass,15847
4550,Pass,Pass,Pass,Pass,15860
4551,Pass,Pass,Pass,Fail,15880
4552,Pass,Pass,Pass,Fail,15889
4553,Pass,Pass,Pass,Pass,15904
4554,Pass,Pass,Pass,Pass,15905
4555,Pass,Pass,Pass,Pass,15953
4556,Pass,Pass,Pass,Pass,15990
4557,Pass,Pass,Pass,Fail,16010
4558,Pass,Fail,Pass,Fail,16043
4559,Pass,Fail,Pass,Fail,16044
4560,Pass,Fail,Pass,Fail,16091
4561,Pass,Pass,Pass,Pass,16114
4562,Pass,Pass,Pass,Pass,16128
4563,Pass,Fail,Pass,Fail,16136
4564,Pass,Pass,Pass,Pass,16139
4565,Pass,Pass,Pass,Fail,16148
4566,Pass,Pass,Pass,Pass,16152
4567,Pass,Pass,Pass,Fail,16176
4568,Pass,Pass,Pass,Pass,16177
4569,Pass,Pass,Pass,Pass,16190
4570,Pass,Pass,Pass,Pass,16219
4571,Pass,Pass,Pass,Pass,16247
4572,Pass,Pass,Pass,Fail,16261
4573,Pass,Pass,Pass,Pass,16270
4574,Pass,Pass,Pass,Fail,16279
4575,Pass,Pass,Pass,Pass,16311
4576,Pass,Pass,Pass,Fail,16312
4577,Pass,Fail,Pass,Fail,16334
4578,Pass,Pass,Pass,Fail,16352
4579,Pass,Pass,Pass,Fail,16369
4580,Pass,Pass,Pass,Fail,16415
4581,Pass,Pass,Pass,Fail,16448
4582,Pass,Pass,Pass,Fail,16472
4583,Pass,Pass,Pass,Pass,16513
4584,Pass,Pass,Pass,Fail,16523
4585,Pass,Pass,Pass,Fail,16524
4586,Pass,Pass,Pass,Fail,16532
4587,Pass,Pass,Pass,Fail,16554
4588,Fail,Pass,Pass,Pass,16556
4589,Pass,Pass,Pass,Pass,16583
4590,Pass,Pass,Pass,Pass,16592
4591,Pass,Pass,Pass,Fail,16639
4592,Pass,Pass,Pass,Fail,16640
4593,Pass,Pass,Pass,Pass,16641
4594,Pass,Pass,Pass,Pass,16656
4595,Pass,Pass,Pass,Fail,16663
4596,Pass,Fail,Pass,Fail,16667
4597,Pass,Pass,Pass,Fail,16669
4598,Pass,Pass,Pass,Pass,16675
4599,Pass,Pass,Pass,Pass,16685
4600,Pass,Pass,Pass,Fail,16693
4601,Pass,Pass,Pass,Pass,16694
4602,Pass,Pass,Pass,Fail,16699
4603,Pass,Pass,Pass,Pass,16702
4604,Pass,Pass,Pass,Fail,16706
4605,Pass,Pass,Pass,Fail,16709
4606,Pass,Pass,Pass,Fail,16722
4607,Pass,Pass,Pass,Pass,16725
4608,Pass,Pass,Pass,Fail,16747
4609,Pass,Pass,Pass,Fail,16769
4610,Pass,Pass,Pass,Pass,16791
4611,Pass,Pass,Pass,Pass,16793
4612,Pass,Pass,Pass,Pass,16797
4613,Pass,Pass,Pass,Fail,16798
4614,Pass,Pass,Pass,Fail,16810
4615,Pass,Pass,Pass,Pass,16814
4616,Pass,Pass,Pass,Pass,16824
4617,Pass,Pass,Pass,Pass,16826
4618,Pass,Pass,Pass,Pass,16848
4619,Pass,Pass,Pass,Pass,16878
4620,Pass,Pass,Pass,Pass,16908
4621,Pass,Pass,Pass,Fail,16913
4622,Pass,Pass,Pass,Pass,16917
4623,Pass,Pass,Pass,Fail,16924
4624,Pass,Pass,Pass,Fail,16925
4625,Pass,Pass,Pass,Pass,16950
4626,Pass,Pass,Pass,Pass,16954
4627,Pass,Pass,Pass,Pass,16956
4628,Pass,Pass,Pass,Pass,16964
4629,Pass,Pass,Pass,Pass,16974
4630,Pass,Pass,Pass,Fail,16986
4631,Pass,Pass,Pass,Pass,16992
4632,Pass,Pass,Pass,Fail,17002
4633,Pass,Pass,Pass,Fail,17048
4634,Pass,Pass,Pass,Pass,17065
4635,Pass,Pass,Pass,Pass,17079
4636,Pass,Pass,Pass,Fail,17081
4637,Pass,Pass,Pass,Pass,17086
4638,Pass,Pass,Pass,Pass,17087
4639,Pass,Pass,Pass,Pass,17088
4640,Pass,Pass,Pass,Fail,17096
4641,Pass,Pass,Pass,Pass,17097
4642,Pass,Pass,Pass,Fail,17098
4643,Pass,Pass,Pass,Pass,17099
4644,Pass,Pass,Pass,Pass,17117
4645,Pass,Pass,Pass,Fail,17118
4646,Pass,Pass,Pass,Fail,17129
4647,Pass,Pass,Pass,Pass,17133
4648,Pass,Pass,Pass,Fail,17142
4649,Pass,Pass,Pass,Fail,17169
4650,Pass,Fail,Pass,Fail,17190
4651,Pass,Fail,Pass,Pass,17207
4652,Pass,Fail,Pass,Fail,17212
4653,Pass,Pass,Pass,Pass,17213
4654,Pass,Pass,Pass,Pass,17220
4655,Pass,Pass,Pass,Pass,17229
4656,Pass,Pass,Pass,Pass,17243
4657,Pass,Pass,Pass,Pass,17244
4658,Pass,Pass,Pass,Pass,17249
4659,Pass,Pass,Pass,Fail,17254
4660,Pass,Pass,Pass,Pass,17256
4661,Pass,Pass,Pass,Pass,17263
4662,Pass,Pass,Pass,Fail,17270
4663,Pass,Pass,Pass,Pass,17273
4664,Pass,Pass,Pass,Fail,17275
4665,Pass,Pass,Pass,Pass,17289
4666,Pass,Pass,Pass,Pass,17300
4667,Pass,Pass,Pass,Pass,17304
4668,Pass,Pass,Pass,Fail,17308
4669,Pass,Pass,Pass,Pass,17311
4670,Pass,Pass,Pass,Fail,17312
4671,Pass,Fail,Pass,Pass,17313
4672,Pass,Fail,Pass,Pass,17314
4673,Pass,Pass,Pass,Fail,17316
4674,Pass,Pass,Pass,Fail,17318
4675,Pass,Pass,Pass,Fail,17319
4676,Pass,Pass,Pass,Pass,17323
4677,Pass,Pass,Pass,Fail,17371
4678,Pass,Pass,Pass,Pass,17380
4679,Pass,Pass,Pass,Pass,17384
4680,Pass,Pass,Pass,Pass,17385
4681,Pass,Pass,Pass,Pass,17419
4682,Pass,Pass,Pass,Pass,17447
4683,Pass,Fail,Pass,Fail,17448
4684,Pass,Pass,Pass,Pass,17483
4685,Pass,Pass,Pass,Pass,17493
4686,Pass,Fail,Pass,Pass,17508
4687,Pass,Pass,Pass,Fail,17511
4688,Pass,Fail,Pass,Pass,17518
4689,Fail,Pass,Pass,Fail,17532
4690,Pass,Pass,Pass,Fail,17534
4691,Pass,Pass,Pass,Fail,17538
4692,Pass,Pass,Pass,Pass,17554
4693,Pass,Pass,Pass,Pass,17566
4694,Pass,Pass,Pass,Pass,17569
4695,Pass,Pass,Pass,Pass,17578
4696,Pass,Pass,Pass,Pass,17579
4697,Pass,Pass,Pass,Fail,17584
4698,Pass,Pass,Pass,Fail,17585
4699,Pass,Pass,Pass,Fail,17586
4700,Pass,Pass,Pass,Fail,17587
4701,Pass,Pass,Pass,Pass,17588
4702,Pass,Pass,Pass,Pass,17589
4703,Pass,Pass,Pass,Pass,17599
4704,Pass,Pass,Pass,Pass,17600
4705,Pass,Pass,Pass,Fail,17601
4706,Pass,Pass,Pass,Fail,17602
4707,Pass,Pass,Pass,Pass,17603
4708,Pass,Pass,Pass,Pass,17608
4709,Pass,Pass,Fail,Pass,17648
4710,Pass,Pass,Pass,Pass,17667
4711,Pass,Pass,Pass,Pass,17679
4712,Pass,Pass,Pass,Pass,17696
4713,Pass,Pass,Pass,Pass,17700
4714,Pass,Pass,Pass,Fail,17707
4715,Pass,Pass,Pass,Pass,17709
4716,Pass,Pass,Pass,Pass,17725
4717,Pass,Pass,Pass,Fail,17726
4718,Pass,Pass,Pass,Fail,17727
4719,Pass,Pass,Pass,Fail,17740
4720,Pass,Pass,Pass,Fail,17758
4721,Pass,Pass,Pass,Pass,17765
4722,Pass,Pass,Pass,Pass,17766
4723,Pass,Pass,Pass,Fail,17771
4724,Pass,Pass,Pass,Pass,17774
4725,Pass,Pass,Pass,Pass,17790
4726,Pass,Pass,Pass,Fail,17803
4727,Pass,Pass,Pass,Fail,17821
4728,Pass,Fail,Pass,Pass,17822
4729,Pass,Pass,Pass,Fail,17823
4730,Pass,Fail,Pass,Fail,17839
4731,Pass,Pass,Pass,Pass,17840
4732,Pass,Pass,Pass,Pass,17857
4733,Pass,Pass,Pass,Fail,17869
4734,Pass,Pass,Pass,Fail,17872
4735,Pass,Pass,Pass,Fail,17883
4736,Pass,Pass,Pass,Pass,17887
4737,Pass,Fail,Pass,Fail,17889
4738,Pass,Pass,Pass,Pass,17890
4739,Pass,Pass,Pass,Pass,17891
4740,Pass,Pass,Pass,Fail,17936
4741,Fail,Pass,Pass,Fail,17946
4742,Pass,Pass,Pass,Fail,17947
4743,Pass,Pass,Pass,Fail,17961
4744,Pass,Pass,Pass,Fail,17962
4745,Pass,Pass,Pass,Fail,17992
4746,Pass,Pass,Pass,Fail,17993
4747,Pass,Pass,Pass,Pass,17994
4748,Pass,Pass,Pass,Fail,17997
4749,Pass,Pass,Pass,Pass,18010
4750,Pass,Pass,Pass,Pass,18011
4751,Pass,Pass,Pass,Pass,18012
4752,Pass,Pass,Pass,Fail,18046
4753,Pass,Pass,Pass,Fail,18071
4754,Pass,Pass,Pass,Pass,18087
4755,Pass,Pass,Pass,Pass,18119
4756,Pass,Pass,Pass,Fail,18133
4757,Pass,Pass,Pass,Fail,18136
4758,Pass,Pass,Pass,Pass,18157
4759,Pass,Pass,Pass,Pass,18162
4760,Pass,Pass,Pass,Pass,18164
4761,Pass,Pass,Pass,Pass,18170
4762,Pass,Pass,Pass,Fail,18184
4763,Pass,Fail,Pass,Pass,18249
4764,Pass,Pass,Pass,Pass,18252
4765,Pass,Pass,Pass,Pass,18253
4766,Pass,Pass,Pass,Pass,18254
4767,Pass,Fail,Pass,Fail,18255
4768,Pass,Pass,Pass,Pass,18318
4769,Pass,Pass,Pass,Pass,18319
4770,Pass,Fail,Pass,Fail,18342
4771,Pass,Pass,Pass,Pass,18380
4772,Pass,Pass,Pass,Pass,18394
4773,Pass,Pass,Pass,Fail,18400
4774,Pass,Pass,Pass,Pass,18408
4775,Pass,Pass,Pass,Pass,18413
4776,Pass,Pass,Pass,Pass,18423
4777,Pass,Pass,Pass,Pass,18424
4778,Pass,Pass,Pass,Pass,18439
4779,Pass,Pass,Pass,Pass,18440
4780,Pass,Pass,Pass,Fail,18466
4781,Pass,Pass,Pass,Pass,18469
4782,Pass,Pass,Pass,Pass,18490
4783,Pass,Fail,Pass,Fail,18497
4784,Pass,Pass,Pass,Fail,18527
4785,Pass,Fail,Pass,Fail,18536
4786,Pass,Pass,Pass,Pass,18545
4787,Pass,Pass,Pass,Fail,18549
4788,Pass,Pass,Pass,Pass,18550
4789,Pass,Fail,Pass,Fail,18551
4790,Pass,Pass,Pass,Pass,18553
4791,Pass,Pass,Pass,Pass,18556
4792,Pass,Pass,Pass,Pass,18560
4793,Pass,Pass,Pass,Pass,18561
4794,Pass,Pass,Pass,Pass,18562
4795,Pass,Pass,Pass,Fail,18565
4796,Pass,Pass,Pass,Fail,18566
4797,Pass,Pass,Pass,Pass,18567
4798,Pass,Pass,Pass,Pass,18569
4799,Pass,Pass,Pass,Fail,18573
4800,Pass,Pass,Pass,Fail,18594
4801,Pass,Pass,Pass,Fail,18595
4802,Pass,Pass,Pass,Pass,18621
4803,Pass,Pass,Pass,Fail,18625
4804,Pass,Pass,Pass,Pass,18636
4805,Pass,Pass,Pass,Pass,18639
4806,Pass,Pass,Pass,Fail,18640
4807,Pass,Pass,Pass,Pass,18653
4808,Pass,Pass,Pass,Pass,18667
4809,Pass,Pass,Pass,Fail,18678
4810,Pass,Pass,Pass,Pass,18679
4811,Pass,Pass,Pass,Fail,18680
4812,Pass,Pass,Pass,Pass,18681
4813,Pass,Pass,Pass,Pass,18694
4814,Pass,Pass,Pass,Fail,18695
4815,Pass,Pass,Pass,Pass,18696
4816,Pass,Pass,Pass,Pass,18697
4817,Pass,Pass,Pass,Pass,18723
4818,Pass,Pass,Pass,Pass,18726
4819,Pass,Pass,Pass,Fail,18731
4820,Pass,Pass,Pass,Pass,18732
4821,Pass,Fail,Pass,Pass,18733
4822,Pass,Pass,Pass,Fail,18738
4823,Pass,Fail,Pass,Pass,18739
4824,Pass,Fail,Pass,Fail,18765
4825,Pass,Fail,Pass,Fail,18766
4826,Pass,Pass,Pass,Fail,18784
4827,Pass,Pass,Pass,Pass,18816
4828,Pass,Pass,Pass,Pass,18817
4829,Pass,Pass,Pass,Pass,18850
4830,Pass,Pass,Pass,Fail,18864
4831,Pass,Pass,Pass,Fail,18893
4832,Pass,Pass,Pass,Pass,18908
4833,Pass,Pass,Pass,Pass,18938
4834,Pass,Pass,Pass,Fail,18951
4835,Pass,Pass,Pass,Fail,18952
4836,Pass,Pass,Pass,Pass,18980
4837,Pass,Pass,Pass,Fail,19020
4838,Pass,Pass,Pass,Pass,19040
4839,Pass,Pass,Pass,Fail,19044
4840,Pass,Pass,Pass,Pass,19045
4841,Pass,Pass,Pass,Pass,19118
4842,Pass,Pass,Pass,Fail,19120
4843,Pass,Pass,Pass,Fail,19124
4844,Fail,Pass,Pass,Pass,19132
4845,Fail,Pass,Pass,Pass,19133
4846,Pass,Pass,Pass,Pass,19134
4847,Pass,Pass,Pass,Fail,19141
4848,Pass,Pass,Pass,Fail,19142
4849,Pass,Pass,Pass,Fail,19144
4850,Pass,Pass,Pass,Pass,19154
4851,Pass,Pass,Pass,Pass,19161
4852,Pass,Pass,Pass,Pass,19162
4853,Pass,Pass,Pass,Pass,19163
4854,Pass,Pass,Pass,Fail,19172
4855,Pass,Pass,Pass,Pass,19173
4856,Pass,Pass,Pass,Pass,19174
4857,Pass,Pass,Pass,Pass,19178
4858,Pass,Pass,Pass,Pass,19183
4859,Pass,Pass,Pass,Pass,19184
4860,Pass,Pass,Pass,Pass,19185
4861,Pass,Fail,Pass,Fail,19191
4862,Pass,Pass,Pass,Pass,19192
4863,Pass,Pass,Pass,Pass,19194
4864,Pass,Pass,Pass,Pass,19195
4865,Pass,Pass,Pass,Pass,19212
4866,Pass,Pass,Pass,Fail,19213
4867,Pass,Pass,Pass,Pass,19217
4868,Pass,Pass,Pass,Pass,19220
4869,Pass,Pass,Pass,Fail,19224
4870,Pass,Pass,Pass,Pass,19225
4871,Pass,Pass,Pass,Pass,19235
4872,Pass,Pass,Pass,Fail,19239
4873,Pass,Pass,Pass,Pass,19243
4874,Pass,Pass,Pass,Pass,19343
4875,Fail,Pass,Pass,Pass,19348
4876,Fail,Fail,Pass,Fail,19349
4877,Pass,Pass,Pass,Pass,19350
4878,Pass,Pass,Pass,Pass,19360
4879,Pass,Pass,Pass,Fail,19361
4880,Pass,Pass,Pass,Fail,19371
4881,Pass,Pass,Pass,Fail,19372
4882,Pass,Pass,Pass,Fail,19375
4883,Pass,Pass,Pass,Pass,19378
4884,Pass,Pass,Pass,Fail,19382
4885,Pass,Pass,Pass,Fail,19383
4886,Pass,Pass,Pass,Fail,19388
4887,Pass,Pass,Pass,Pass,19396
4888,Pass,Pass,Pass,Pass,19410
4889,Pass,Pass,Pass,Pass,19414
4890,Pass,Pass,Pass,Fail,19420
4891,Pass,Pass,Pass,Pass,19432
4892,Pass,Pass,Pass,Pass,19440
4893,Pass,Pass,Pass,Pass,19481
4894,Pass,Pass,Pass,Pass,19494
4895,Pass,Pass,Pass,Fail,19508
4896,Pass,Pass,Pass,Fail,19512
4897,Pass,Pass,Pass,Pass,19518
4898,Pass,Pass,Pass,Pass,19530
4899,Pass,Pass,Pass,Pass,19565
4900,Pass,Pass,Pass,Pass,19572
4901,Pass,Pass,Pass,Pass,19577
4902,Pass,Pass,Pass,Pass,19578
4903,Pass,Pass,Pass,Pass,19587
4904,Fail,Fail,Pass,Fail,19590
4905,Fail,Pass,Pass,Fail,19623
4906,Pass,Pass,Pass,Pass,19655
4907,Pass,Pass,Pass,Pass,19661
4908,Fail,Pass,Pass,Pass,19673
4909,Pass,Pass,Fail,Pass,19689
4910,Fail,Pass,Pass,Pass,19700
4911,Pass,Pass,Pass,Pass,19708
4912,Pass,Pass,Fail,Pass,19737
4913,Pass,Pass,Pass,Fail,19831
4914,Pass,Pass,Pass,Fail,19853
4915,Pass,Pass,Pass,Pass,19859
4916,Pass,Pass,Pass,Pass,19871
4917,Pass,Pass,Pass,Pass,19905
4918,Fail,Pass,Pass,Pass,19929
4919,Pass,Fail,Pass,Fail,19936
4920,Pass,Pass,Pass,Pass,19953
4921,Pass,Pass,Pass,Pass,19958
4922,Pass,Pass,Pass,Pass,19962
4923,Pass,Pass,Pass,Pass,19963
4924,Pass,Pass,Pass,Fail,19964
4925,Pass,Pass,Pass,Pass,19993
4926,Pass,Pass,Pass,Pass,20027
4927,Pass,Pass,Pass,Fail,20072
4928,Pass,Pass,Pass,Pass,20097
4929,Pass,Pass,Pass,Pass,20107
4930,Pass,Pass,Pass,Pass,20108
4931,Pass,Pass,Pass,Pass,20152
4932,Pass,Pass,Pass,Pass,20162
4933,Pass,Pass,Pass,Pass,20207
4934,Pass,Pass,Pass,Pass,20208
4935,Fail,Pass,Pass,Fail,20215
4936,Fail,Fail,Pass,Fail,20230
4937,Pass,Pass,Pass,Fail,20231
4938,Pass,Pass,Pass,Fail,20232
4939,Fail,Pass,Pass,Pass,20271
4940,Pass,Pass,Pass,Pass,20277
4941,Pass,Pass,Pass,Pass,20286
4942,Pass,Fail,Pass,Pass,20325
4943,Pass,Pass,Pass,Pass,20334
4944,Pass,Pass,Pass,Fail,20346
4945,Pass,Pass,Pass,Pass,20349
4946,Pass,Pass,Pass,Pass,20354
4947,Pass,Fail,Pass,Fail,20358
4948,Pass,Pass,Pass,Fail,20359
4949,Pass,Pass,Pass,Pass,20366
4950,Pass,Pass,Pass,Pass,20369
4951,Pass,Pass,Pass,Pass,20370
4952,Pass,Pass,Pass,Fail,20380
4953,Pass,Pass,Pass,Pass,20383
4954,Pass,Pass,Pass,Fail,20404
4955,Pass,Pass,Pass,Fail,20417
4956,Pass,Pass,Pass,Pass,20431
4957,Pass,Pass,Pass,Pass,20432
4958,Pass,Pass,Pass,Pass,20500
4959,Pass,Pass,Pass,Pass,20531
4960,Pass,Pass,Pass,Pass,20535
4961,Pass,Pass,Pass,Fail,20570
4962,Pass,Pass,Pass,Pass,20577
4963,Pass,Pass,Pass,Pass,20579
4964,Pass,Pass,Pass,Pass,20581
4965,Pass,Fail,Pass,Pass,20587
4966,Pass,Pass,Pass,Pass,20593
4967,Pass,Pass,Pass,Pass,20594
4968,Pass,Pass,Pass,Pass,20618
4969,Fail,Fail,Pass,Fail,20619
4970,Pass,Pass,Pass,Pass,20647
4971,Pass,Pass,Pass,Fail,20648
4972,Pass,Pass,Pass,Fail,20657
4973,Pass,Pass,Pass,Pass,20669
4974,Fail,Pass,Pass,Pass,20670
4975,Pass,Pass,Pass,Pass,20673
4976,Pass,Pass,Pass,Pass,20680
4977,Pass,Pass,Pass,Pass,20695
4978,Pass,Pass,Pass,Pass,20697
4979,Fail,Fail,Pass,Fail,20703
4980,Pass,Pass,Pass,Pass,20713
4981,Pass,Pass,Pass,Pass,20715
4982,Pass,Pass,Pass,Pass,20716
4983,Fail,Pass,Fail,Fail,20719
4984,Pass,Pass,Pass,Pass,20727
4985,Pass,Pass,Pass,Pass,20745
4986,Pass,Pass,Pass,Fail,20753
4987,Pass,Pass,Pass,Pass,20772
4988,Pass,Pass,Pass,Fail,20776
4989,Pass,Pass,Pass,Pass,20781
4990,Pass,Pass,Pass,Pass,20790
4991,Pass,Pass,Pass,Fail,20791
4992,Pass,Fail,Pass,Fail,20800
4993,Pass,Fail,Pass,Fail,20803
4994,Fail,Pass,Pass,Fail,20858
4995,Pass,Pass,Pass,Pass,20869
4996,Pass,Pass,Pass,Pass,20870
4997,Pass,Pass,Pass,Pass,20879
4998,Pass,Pass,Pass,Fail,20942
4999,Fail,Fail,Fail,Fail,20947
5000,Pass,Pass,Pass,Pass,20963
5001,Pass,Pass,Pass,Fail,20983
5002,Pass,Pass,Pass,Pass,20999
5003,Pass,Pass,Pass,Pass,21019
5004,Pass,Pass,Pass,Fail,21021
5005,Pass,Pass,Pass,Fail,21022
5006,Pass,Pass,Fail,Pass,21024
5007,Pass,Pass,Fail,Pass,21025
5008,Pass,Pass,Fail,Pass,21026
5009,Pass,Pass,Fail,Pass,21027
5010,Pass,Pass,Pass,Pass,21028
5011,Pass,Pass,Fail,Pass,21029
5012,Pass,Pass,Pass,Pass,21038
5013,Pass,Pass,Pass,Pass,21039
5014,Pass,Pass,Pass,Fail,21054
5015,Pass,Fail,Pass,Fail,21058
5016,Pass,Pass,Pass,Fail,21061
5017,Pass,Fail,Pass,Fail,21072
5018,Pass,Pass,Pass,Pass,21087
5019,Pass,Pass,Pass,Pass,21088
5020,Pass,Pass,Pass,Pass,21090
5021,Pass,Pass,Pass,Fail,21092
5022,Fail,Pass,Pass,Fail,21102
5023,Pass,Pass,Pass,Fail,21114
5024,Pass,Fail,Pass,Fail,21118
5025,Pass,Pass,Pass,Pass,21125
5026,Pass,Pass,Pass,Pass,21130
5027,Pass,Pass,Pass,Pass,21133
5028,Pass,Pass,Pass,Pass,21134
5029,Pass,Pass,Pass,Fail,21183
5030,Pass,Pass,Pass,Pass,21187
5031,Pass,Pass,Pass,Fail,21192
5032,Pass,Pass,Pass,Fail,21196
5033,Pass,Pass,Pass,Fail,21197
5034,Pass,Fail,Pass,Pass,21206
5035,Pass,Pass,Pass,Pass,21215
5036,Pass,Pass,Pass,Pass,21216
5037,Pass,Fail,Pass,Fail,21217
5038,Pass,Pass,Pass,Pass,21228
5039,Fail,Pass,Pass,Fail,21249
5040,Fail,Pass,Pass,Fail,21250
5041,Pass,Pass,Pass,Fail,21254
5042,Pass,Pass,Pass,Pass,21257
5043,Pass,Pass,Pass,Pass,21259
5044,Pass,Pass,Pass,Pass,21263
5045,Pass,Fail,Pass,Fail,21265
5046,Pass,Pass,Pass,Pass,21266
5047,Pass,Pass,Pass,Pass,21267
5048,Pass,Pass,Pass,Pass,21275
5049,Pass,Pass,Pass,Pass,21279
5050,Pass,Pass,Pass,Pass,21285
5051,Pass,Pass,Pass,Pass,21300
5052,Pass,Pass,Pass,Pass,21301
5053,Pass,Pass,Pass,Pass,21304
5054,Pass,Pass,Pass,Pass,21305
5055,Pass,Pass,Pass,Pass,21309
5056,Pass,Pass,Pass,Pass,21312
5057,Pass,Fail,Pass,Fail,21322
5058,Pass,Pass,Pass,Pass,21334
5059,Pass,Pass,Pass,Pass,21341
5060,Pass,Pass,Pass,Fail,21342
5061,Pass,Pass,Pass,Fail,21344
5062,Pass,Pass,Pass,Fail,21346
5063,Pass,Pass,Pass,Pass,21363
5064,Pass,Pass,Pass,Pass,21383
5065,Pass,Pass,Pass,Pass,21395
5066,Pass,Pass,Pass,Fail,21402
5067,Pass,Pass,Pass,Fail,21414
5068,Pass,Pass,Pass,Fail,21416
5069,Pass,Pass,Pass,Pass,21436
5070,Pass,Pass,Pass,Fail,21441
5071,Pass,Pass,Pass,Fail,21442
5072,Pass,Pass,Pass,Pass,21455
5073,Pass,Pass,Pass,Fail,21495
5074,Pass,Pass,Pass,Pass,21496
5075,Pass,Pass,Pass,Pass,21503
5076,Fail,Pass,Pass,Pass,21511
5077,Fail,Pass,Pass,Pass,21513
5078,Pass,Pass,Pass,Fail,21521
5079,Pass,Pass,Pass,Fail,21524
5080,Pass,Pass,Pass,Fail,21577
5081,Pass,Pass,Pass,Fail,21578
5082,Pass,Pass,Pass,Pass,21579
5083,Pass,Pass,Pass,Pass,21599
5084,Pass,Fail,Pass,Fail,21604
5085,Pass,Pass,Pass,Fail,21622
5086,Pass,Pass,Pass,Fail,21629
5087,Pass,Pass,Pass,Pass,21664
5088,Pass,Pass,Pass,Pass,21667
5089,Pass,Pass,Pass,Pass,21669
5090,Pass,Fail,Pass,Fail,21697
5091,Pass,Pass,Pass,Pass,21698
5092,Pass,Pass,Pass,Fail,21705
5093,Pass,Pass,Pass,Fail,21707
5094,Pass,Pass,Pass,Pass,21711
5095,Pass,Pass,Pass,Pass,21714
5096,Pass,Pass,Pass,Pass,21716
5097,Pass,Pass,Pass,Fail,21738
5098,Pass,Pass,Pass,Fail,21754
5099,Pass,Pass,Pass,Fail,21760
5100,Pass,Pass,Pass,Fail,21762
5101,Pass,Fail,Pass,Fail,21770
5102,Pass,Fail,Pass,Fail,21771
5103,Pass,Pass,Pass,Fail,21787
5104,Pass,Pass,Pass,Fail,21803
5105,Pass,Pass,Pass,Pass,21809
5106,Fail,Pass,Pass,Fail,21816
5107,Pass,Pass,Pass,Pass,21819
5108,Pass,Pass,Pass,Pass,21822
5109,Pass,Fail,Pass,Fail,21831
5110,Pass,Pass,Pass,Fail,21850
5111,Pass,Pass,Pass,Pass,21855
5112,Pass,Pass,Pass,Fail,21856
5113,Pass,Pass,Pass,Pass,21867
5114,Pass,Pass,Pass,Fail,21878
5115,Pass,Pass,Pass,Pass,21880
5116,Pass,Fail,Pass,Fail,21887
5117,Fail,Pass,Pass,Pass,21903
5118,Pass,Pass,Pass,Fail,21909
5119,Pass,Pass,Pass,Pass,21913
5120,Pass,Pass,Pass,Pass,21915
5121,Pass,Pass,Pass,Pass,21916
5122,Pass,Pass,Pass,Fail,21921
5123,Pass,Pass,Pass,Pass,21932
5124,Pass,Pass,Pass,Pass,21938
5125,Pass,Pass,Pass,Pass,21956
5126,Pass,Pass,Pass,Pass,21997
5127,Pass,Fail,Pass,Fail,21998
5128,Pass,Pass,Pass,Pass,21999
5129,Pass,Pass,Pass,Pass,22012
5130,Pass,Pass,Pass,Pass,22013
5131,Pass,Pass,Pass,Fail,22019
5132,Fail,Pass,Pass,Fail,22028
5133,Pass,Pass,Pass,Pass,22045
5134,Pass,Pass,Pass,Fail,22057
5135,Pass,Pass,Pass,Pass,22076
5136,Pass,Pass,Pass,Pass,22082
5137,Pass,Pass,Pass,Pass,22084
5138,Pass,Fail,Pass,Fail,22088
5139,Pass,Fail,Pass,Fail,22089
5140,Pass,Pass,Pass,Fail,22090
5141,Pass,Pass,Pass,Pass,22100
5142,Fail,Fail,Pass,Fail,22130
5143,Pass,Fail,Pass,Fail,22131
5144,Pass,Pass,Pass,Fail,22133
5145,Pass,Fail,Pass,Fail,22168
5146,Pass,Pass,Pass,Pass,22169
5147,Pass,Pass,Pass,Pass,22175
5148,Pass,Pass,Pass,Pass,22184
5149,Pass,Pass,Pass,Fail,22190
5150,Pass,Pass,Pass,Pass,22203
5151,Pass,Pass,Pass,Pass,22204
5152,Pass,Pass,Pass,Fail,22209
5153,Pass,Pass,Pass,Fail,22211
5154,Pass,Pass,Pass,Pass,22220
5155,Fail,Pass,Fail,Fail,22229
5156,Pass,Pass,Pass,Pass,22231
5157,Pass,Fail,Pass,Fail,22264
5158,Pass,Pass,Pass,Fail,22271
5159,Pass,Pass,Pass,Pass,22279
5160,Pass,Fail,Pass,Fail,22285
