,approach,count_id,type,volume
13811,EB,3225,bike,236
13812,EB,3225,bus,292
13813,WB,3225,dual,78
13814,WB,3225,bike,258
13815,WB,3225,bus,234
13816,NB,3231,dual,98
13817,NB,3231,bike,4
13818,NB,3231,bus,47
13819,SB,3231,dual,96
13820,SB,3231,bike,3
13821,SB,3231,bus,46
13822,EB,3231,dual,82
13823,EB,3231,bike,15
13824,EB,3231,bus,69
13825,WB,3231,dual,131
13826,WB,3231,bike,9
13827,WB,3231,bus,69
13828,NB,3236,dual,0
13829,NB,3236,bike,0
13830,NB,3236,bus,0
13831,SB,3236,dual,102
13832,SB,3236,bike,7
13833,SB,3236,bus,394
13834,EB,3236,dual,141
13835,EB,3236,bike,0
13836,EB,3236,bus,216
13837,WB,3236,dual,96
13838,WB,3236,bike,8
13839,WB,3236,bus,283
13840,NB,3237,dual,0
13841,NB,3237,bike,0
13842,NB,3237,bus,0
13843,SB,3237,dual,138
13844,SB,3237,bike,0
13845,SB,3237,bus,337
13846,EB,3237,dual,125
13847,EB,3237,bike,0
13848,EB,3237,bus,255
13849,WB,3237,dual,123
13850,WB,3237,bike,0
13851,WB,3237,bus,119
13852,NB,3241,dual,61
13853,NB,3241,bike,3
13854,NB,3241,bus,535
13855,SB,3241,dual,61
13856,SB,3241,bike,3
13857,SB,3241,bus,290
13858,EB,3241,dual,122
13859,EB,3241,bike,0
13860,EB,3241,bus,219
13861,WB,3241,dual,98
13862,WB,3241,bike,3
13863,WB,3241,bus,298
13864,NB,3255,dual,84
13865,NB,3255,bike,1
13866,NB,3255,bus,115
13867,SB,3255,dual,0
13868,SB,3255,bike,0
13869,SB,3255,bus,0
13870,EB,3255,dual,0
13871,EB,3255,bike,1
13872,EB,3255,bus,0
13873,WB,3255,dual,141
13874,WB,3255,bike,9
13875,WB,3255,bus,201
13876,NB,3264,dual,0
13877,NB,3264,bike,117
13878,NB,3264,bus,0
13879,SB,3264,dual,83
13880,SB,3264,bike,39
13881,SB,3264,bus,360
13882,EB,3264,dual,57
13883,EB,3264,bike,190
13884,EB,3264,bus,269
13885,WB,3264,dual,45
13886,WB,3264,bike,128
13887,WB,3264,bus,253
13888,NB,3266,dual,39
13889,NB,3266,bike,23
13890,NB,3266,bus,287
13891,SB,3266,dual,76
13892,SB,3266,bike,35
13893,SB,3266,bus,245
13894,EB,3266,dual,254
13895,EB,3266,bike,10
13896,EB,3266,bus,352
13897,WB,3266,dual,96
13898,WB,3266,bike,7
13899,WB,3266,bus,487
13900,NB,3267,dual,0
13901,NB,3267,bike,0
13902,NB,3267,bus,332
13903,SB,3267,dual,91
13904,SB,3267,bike,9
13905,SB,3267,bus,483
13906,EB,3267,dual,61
13907,EB,3267,bike,0
13908,EB,3267,bus,296
13909,WB,3267,dual,99
13910,WB,3267,bike,0
13911,WB,3267,bus,298
13912,NB,3288,dual,173
13913,NB,3288,bike,14
13914,NB,3288,bus,199
13915,SB,3288,dual,0
13916,SB,3288,bike,0
13917,SB,3288,bus,0
13918,EB,3288,dual,40
13919,EB,3288,bike,0
13920,EB,3288,bus,45
13921,WB,3288,dual,128
13922,WB,3288,bike,0
13923,WB,3288,bus,177
13924,NB,3289,dual,130
13925,NB,3289,bike,0
13926,NB,3289,bus,258
13927,SB,3289,dual,0
13928,SB,3289,bike,0
13929,SB,3289,bus,0
13930,EB,3289,dual,75
13931,EB,3289,bike,0
13932,EB,3289,bus,53
13933,WB,3289,dual,197
13934,WB,3289,bike,15
13935,WB,3289,bus,87
13936,NB,3292,dual,278
13937,NB,3292,bike,28
13938,NB,3292,bus,94
13939,SB,3292,dual,0
13940,SB,3292,bike,0
13941,SB,3292,bus,0
13942,EB,3292,dual,129
13943,EB,3292,bike,0
13944,EB,3292,bus,102
13945,WB,3292,dual,180
13946,WB,3292,bike,0
13947,WB,3292,bus,78
13948,NB,3293,dual,284
13949,NB,3293,bike,0
13950,NB,3293,bus,167
13951,SB,3293,dual,0
13952,SB,3293,bike,0
13953,SB,3293,bus,0
13954,EB,3293,dual,102
13955,EB,3293,bike,0
13956,EB,3293,bus,106
13957,WB,3293,dual,85
13958,WB,3293,bike,0
13959,WB,3293,bus,147
13960,NB,3295,dual,131
13961,NB,3295,bike,88
13962,NB,3295,bus,251
13963,SB,3295,dual,0
13964,SB,3295,bike,67
13965,SB,3295,bus,0
13966,EB,3295,dual,81
13967,EB,3295,bike,86
13968,EB,3295,bus,82
13969,WB,3295,dual,99
13970,WB,3295,bike,94
13971,WB,3295,bus,132
13972,NB,3297,dual,131
13973,NB,3297,bike,88
13974,NB,3297,bus,251
13975,SB,3297,dual,0
13976,SB,3297,bike,67
13977,SB,3297,bus,0
13978,EB,3297,dual,81
13979,EB,3297,bike,86
13980,EB,3297,bus,82
13981,WB,3297,dual,99
13982,WB,3297,bike,94
13983,WB,3297,bus,132
13984,NB,3329,dual,0
13985,NB,3329,bike,0
13986,NB,3329,bus,298
13987,SB,3329,dual,66
13988,SB,3329,bike,7
13989,SB,3329,bus,458
13990,EB,3329,dual,0
13991,EB,3329,bike,0
13992,EB,3329,bus,0
13993,WB,3329,dual,102
13994,WB,3329,bike,3
13995,WB,3329,bus,164
13996,NB,3332,dual,0
13997,NB,3332,bike,0
13998,NB,3332,bus,0
13999,SB,3332,dual,105
14000,SB,3332,bike,4
14001,SB,3332,bus,384
14002,EB,3332,dual,176
14003,EB,3332,bike,22
14004,EB,3332,bus,140
14005,WB,3332,dual,0
14006,WB,3332,bike,0
14007,WB,3332,bus,0
14008,NB,3333,dual,10
14009,NB,3333,bike,0
14010,NB,3333,bus,93
14011,SB,3333,dual,45
14012,SB,3333,bike,0
14013,SB,3333,bus,335
14014,EB,3333,dual,108
14015,EB,3333,bike,0
14016,EB,3333,bus,151
14017,WB,3333,dual,0
14018,WB,3333,bike,0
14019,WB,3333,bus,0
14020,NB,3337,dual,54
14021,NB,3337,bike,10
14022,NB,3337,bus,315
14023,SB,3337,dual,42
14024,SB,3337,bike,6
14025,SB,3337,bus,102
14026,EB,3337,dual,54
14027,EB,3337,bike,5
14028,EB,3337,bus,78
14029,WB,3337,dual,S/B
14030,WB,3337,bike,TIME
14031,WB,3337,bus,E/B
14032,NB,3343,dual,0
14033,NB,3343,bike,10
14034,NB,3343,bus,0
14035,SB,3343,dual,154
14036,SB,3343,bike,0
14037,SB,3343,bus,195
14038,EB,3343,dual,7
14039,EB,3343,bike,0
14040,EB,3343,bus,0
14041,WB,3343,dual,93
14042,WB,3343,bike,9
14043,WB,3343,bus,51
14044,NB,3344,dual,0
14045,NB,3344,bike,0
14046,NB,3344,bus,0
14047,SB,3344,dual,65
14048,SB,3344,bike,0
14049,SB,3344,bus,129
14050,EB,3344,dual,0
14051,EB,3344,bike,0
14052,EB,3344,bus,0
14053,WB,3344,dual,116
14054,WB,3344,bike,0
14055,WB,3344,bus,102
14056,NB,3354,dual,223
14057,NB,3354,bike,23
14058,NB,3354,bus,73
14059,SB,3354,dual,233
14060,SB,3354,bike,49
14061,SB,3354,bus,69
14062,EB,3354,dual,5
14063,EB,3354,bike,2
14064,EB,3354,bus,0
14065,WB,3354,dual,0
14066,WB,3354,bike,2
14067,WB,3354,bus,0
14068,NB,3355,dual,156
14069,NB,3355,bike,21
14070,NB,3355,bus,41
14071,SB,3355,dual,144
14072,SB,3355,bike,0
14073,SB,3355,bus,43
14074,EB,3355,dual,0
14075,EB,3355,bike,0
14076,EB,3355,bus,0
14077,WB,3355,dual,4
14078,WB,3355,bike,0
14079,WB,3355,bus,0
14080,NB,3357,dual,107
14081,NB,3357,bike,0
14082,NB,3357,bus,452
14083,SB,3357,dual,58
14084,SB,3357,bike,16
14085,SB,3357,bus,391
14086,EB,3357,dual,122
14087,EB,3357,bike,23
14088,EB,3357,bus,192
14089,WB,3357,dual,0
14090,WB,3357,bike,0
14091,WB,3357,bus,0
14092,NB,3358,dual,128
14093,NB,3358,bike,0
14094,NB,3358,bus,435
14095,SB,3358,dual,60
14096,SB,3358,bike,0
14097,SB,3358,bus,328
14098,EB,3358,dual,186
14099,EB,3358,bike,0
14100,EB,3358,bus,165
14101,WB,3358,dual,0
14102,WB,3358,bike,0
14103,WB,3358,bus,0
14104,NB,3359,dual,149
14105,NB,3359,bike,0
14106,NB,3359,bus,401
14107,SB,3359,dual,86
14108,SB,3359,bike,0
14109,SB,3359,bus,358
14110,EB,3359,dual,156
14111,EB,3359,bike,0
14112,EB,3359,bus,182
14113,WB,3359,dual,0
14114,WB,3359,bike,0
14115,WB,3359,bus,0
14116,NB,3363,dual,0
14117,NB,3363,bike,19
14118,NB,3363,bus,0
14119,SB,3363,dual,90
14120,SB,3363,bike,3
14121,SB,3363,bus,338
14122,EB,3363,dual,126
14123,EB,3363,bike,0
14124,EB,3363,bus,86
14125,WB,3363,dual,136
14126,WB,3363,bike,4
14127,WB,3363,bus,83
14128,NB,3364,dual,0
14129,NB,3364,bike,0
14130,NB,3364,bus,0
14131,SB,3364,dual,97
14132,SB,3364,bike,0
14133,SB,3364,bus,276
14134,EB,3364,dual,88
14135,EB,3364,bike,0
14136,EB,3364,bus,128
14137,WB,3364,dual,113
14138,WB,3364,bike,31
14139,WB,3364,bus,149
14140,NB,3387,dual,106
14141,NB,3387,bike,0
14142,NB,3387,bus,475
14143,SB,3387,dual,62
14144,SB,3387,bike,3
14145,SB,3387,bus,233
14146,EB,3387,dual,116
14147,EB,3387,bike,7
14148,EB,3387,bus,102
14149,WB,3387,dual,98
14150,WB,3387,bike,8
14151,WB,3387,bus,82
14152,NB,3391,dual,143
14153,NB,3391,bike,18
14154,NB,3391,bus,282
14155,SB,3391,dual,95
14156,SB,3391,bike,21
14157,SB,3391,bus,361
14158,EB,3391,dual,156
14159,EB,3391,bike,13
14160,EB,3391,bus,95
14161,WB,3391,dual,153
14162,WB,3391,bike,25
14163,WB,3391,bus,164
14164,NB,3392,dual,83
14165,NB,3392,bike,0
14166,NB,3392,bus,234
14167,SB,3392,dual,67
14168,SB,3392,bike,3
14169,SB,3392,bus,404
14170,EB,3392,dual,153
14171,EB,3392,bike,23
14172,EB,3392,bus,163
14173,WB,3392,dual,91
14174,WB,3392,bike,4
14175,WB,3392,bus,5
14176,NB,3395,dual,68
14177,NB,3395,bike,144
14178,NB,3395,bus,77
14179,SB,3395,dual,355
14180,SB,3395,bike,142
14181,SB,3395,bus,14
14182,EB,3395,dual,64
14183,EB,3395,bike,111
14184,EB,3395,bus,0
14185,WB,3395,dual,136
14186,NB,3396,dual,123
14187,NB,3396,bike,0
14188,NB,3396,bus,219
14189,SB,3396,dual,70
14190,SB,3396,bike,0
14191,SB,3396,bus,303
14192,EB,3396,dual,151
14193,EB,3396,bike,0
14194,EB,3396,bus,135
14195,WB,3396,dual,115
14196,WB,3396,bike,0
14197,WB,3396,bus,0
14198,NB,3397,dual,123
14199,NB,3397,bike,0
14200,NB,3397,bus,219
14201,SB,3397,dual,70
14202,SB,3397,bike,0
14203,SB,3397,bus,303
14204,EB,3397,dual,151
14205,EB,3397,bike,0
14206,EB,3397,bus,135
14207,WB,3397,dual,115
14208,WB,3397,bike,0
14209,WB,3397,bus,0
14210,NB,3400,dual,38
14211,NB,3400,bike,0
14212,NB,3400,bus,6
14213,SB,3400,dual,0
14214,SB,3400,bike,202
14215,SB,3400,bus,0
14216,EB,3400,dual,126
14217,EB,3400,bike,0
14218,EB,3400,bus,0
14219,WB,3400,dual,0
14220,NB,3408,dual,0
14221,NB,3408,bike,34
14222,NB,3408,bus,0
14223,SB,3408,dual,58
14224,SB,3408,bike,44
14225,SB,3408,bus,124
14226,EB,3408,dual,57
14227,EB,3408,bike,78
14228,EB,3408,bus,60
14229,WB,3408,dual,43
14230,WB,3408,bike,86
14231,WB,3408,bus,48
14232,NB,3411,dual,0
14233,NB,3411,bike,0
14234,NB,3411,bus,0
14235,SB,3411,dual,92
14236,SB,3411,bike,0
14237,SB,3411,bus,20
14238,EB,3411,dual,88
14239,EB,3411,bike,0
14240,EB,3411,bus,69
14241,WB,3411,dual,47
14242,WB,3411,bike,0
14243,WB,3411,bus,142
14244,NB,3414,dual,0
14245,NB,3414,bike,34
14246,NB,3414,bus,0
14247,SB,3414,dual,58
14248,SB,3414,bike,44
14249,SB,3414,bus,124
14250,EB,3414,dual,57
14251,EB,3414,bike,78
14252,EB,3414,bus,60
14253,WB,3414,dual,43
14254,WB,3414,bike,86
14255,WB,3414,bus,48
14256,NB,3420,dual,124
14257,NB,3420,bike,29
14258,NB,3420,bus,200
14259,SB,3420,dual,39
14260,SB,3420,bike,25
14261,SB,3420,bus,84
14262,EB,3420,dual,132
14263,EB,3420,bike,0
14264,EB,3420,bus,63
14265,WB,3420,dual,57
14266,WB,3420,bike,0
14267,WB,3420,bus,79
14268,NB,3423,dual,253
14269,NB,3423,bike,0
14270,NB,3423,bus,95
14271,SB,3423,dual,83
14272,SB,3423,bike,0
14273,SB,3423,bus,80
14274,EB,3423,dual,138
14275,EB,3423,bike,0
14276,EB,3423,bus,113
14277,WB,3423,dual,60
14278,WB,3423,bike,0
14279,WB,3423,bus,180
14280,NB,3426,dual,90
14281,NB,3426,bike,118
14282,NB,3426,bus,235
14283,SB,3426,dual,29
14284,SB,3426,bike,69
14285,SB,3426,bus,110
14286,EB,3426,dual,67
14287,EB,3426,bike,98
14288,EB,3426,bus,70
14289,WB,3426,dual,45
14290,WB,3426,bike,80
14291,WB,3426,bus,53
14292,NB,3427,dual,90
14293,NB,3427,bike,118
14294,NB,3427,bus,235
14295,SB,3427,dual,29
14296,SB,3427,bike,69
14297,SB,3427,bus,110
14298,EB,3427,dual,67
14299,EB,3427,bike,98
14300,EB,3427,bus,70
14301,WB,3427,dual,45
14302,WB,3427,bike,80
14303,WB,3427,bus,53
14304,NB,3438,dual,0
14305,NB,3438,bike,0
14306,NB,3438,bus,0
14307,SB,3438,dual,0
14308,SB,3438,bike,0
14309,SB,3438,bus,0
14310,EB,3438,dual,0
14311,EB,3438,bike,0
14312,EB,3438,bus,0
14313,WB,3438,dual,0
14314,WB,3438,bike,0
14315,WB,3438,bus,0
14316,NB,3440,dual,171
14317,NB,3440,bike,17
14318,NB,3440,bus,117
14319,SB,3440,dual,183
14320,SB,3440,bike,23
14321,SB,3440,bus,110
14322,EB,3440,dual,190
14323,EB,3440,bike,10
14324,EB,3440,bus,87
14325,WB,3440,dual,219
14326,WB,3440,bike,29
14327,WB,3440,bus,66
14328,NB,3446,dual,0
14329,NB,3446,bike,0
14330,NB,3446,bus,0
14331,SB,3446,dual,0
14332,SB,3446,bike,0
14333,SB,3446,bus,0
14334,EB,3446,dual,0
14335,EB,3446,bike,0
14336,EB,3446,bus,0
14337,WB,3446,dual,0
14338,WB,3446,bike,0
14339,WB,3446,bus,0
14340,NB,3469,dual,81
14341,NB,3469,bike,0
14342,NB,3469,bus,433
14343,SB,3469,dual,26
14344,SB,3469,bike,0
14345,SB,3469,bus,244
14346,EB,3469,dual,59
14347,EB,3469,bike,7
14348,EB,3469,bus,75
14349,WB,3469,dual,61
14350,WB,3469,bike,14
14351,WB,3469,bus,0
14352,NB,3476,dual,0
14353,NB,3476,bike,33
14354,NB,3476,bus,0
14355,SB,3476,dual,74
14356,SB,3476,bike,45
14357,SB,3476,bus,373
14358,EB,3476,dual,31
14359,EB,3476,bike,54
14360,EB,3476,bus,85
14361,WB,3476,dual,18
14362,WB,3476,bike,31
14363,WB,3476,bus,70
14364,NB,3477,dual,0
14365,NB,3477,bike,0
14366,NB,3477,bus,0
14367,SB,3477,dual,143
14368,SB,3477,bike,45
14369,SB,3477,bus,324
14370,EB,3477,dual,82
14371,EB,3477,bike,43
14372,EB,3477,bus,88
14373,WB,3477,dual,76
14374,WB,3477,bike,35
14375,WB,3477,bus,69
14376,NB,3480,dual,0
14377,NB,3480,bike,0
14378,NB,3480,bus,0
14379,SB,3480,dual,58
14380,SB,3480,bike,0
14381,SB,3480,bus,395
14382,EB,3480,dual,58
14383,EB,3480,bike,10
14384,EB,3480,bus,64
14385,WB,3480,dual,71
14386,WB,3480,bike,10
14387,WB,3480,bus,165
14388,NB,3483,dual,0
14389,NB,3483,bike,33
14390,NB,3483,bus,0
14391,SB,3483,dual,74
14392,SB,3483,bike,45
14393,SB,3483,bus,373
14394,EB,3483,dual,31
14395,EB,3483,bike,54
14396,EB,3483,bus,85
14397,WB,3483,dual,18
14398,WB,3483,bike,31
14399,WB,3483,bus,70
14400,NB,3493,dual,144
14401,NB,3493,bike,8
14402,NB,3493,bus,189
14403,SB,3493,dual,67
14404,SB,3493,bike,0
14405,SB,3493,bus,167
14406,EB,3493,dual,94
14407,EB,3493,bike,8
14408,EB,3493,bus,0
14409,WB,3493,dual,94
14410,WB,3493,bike,13
14411,WB,3493,bus,0
14412,NB,3504,dual,110
14413,NB,3504,bike,0
14414,NB,3504,bus,110
14415,SB,3504,dual,56
14416,SB,3504,bike,0
14417,SB,3504,bus,155
14418,EB,3504,dual,48
14419,EB,3504,bike,0
14420,EB,3504,bus,152
14421,WB,3504,dual,95
14422,WB,3504,bike,0
14423,WB,3504,bus,0
14424,NB,3510,dual,26
14425,NB,3510,bike,0
14426,NB,3510,bus,0
14427,SB,3510,dual,56
14428,SB,3510,bike,0
14429,SB,3510,bus,0
14430,EB,3510,dual,143
14431,EB,3510,bike,0
14432,EB,3510,bus,43
14433,WB,3510,dual,261
14434,WB,3510,bike,0
14435,WB,3510,bus,54
14436,NB,3516,dual,294
14437,NB,3516,bike,0
14438,NB,3516,bus,41
14439,SB,3516,dual,460
14440,SB,3516,bike,11
14441,SB,3516,bus,45
14442,EB,3516,dual,392
14443,EB,3516,bike,11
14444,EB,3516,bus,78
14445,WB,3516,dual,363
14446,WB,3516,bike,0
14447,WB,3516,bus,67
14448,NB,3517,dual,315
14449,NB,3517,bike,42
14450,NB,3517,bus,405
14451,SB,3517,dual,40
14452,SB,3517,bike,329
14453,SB,3517,bus,0
14454,EB,3517,dual,74
14455,EB,3517,bike,574
14456,EB,3517,bus,0
14457,WB,3517,dual,71
14458,NB,3518,dual,371
14459,NB,3518,bike,26
14460,NB,3518,bus,74
14461,SB,3518,dual,380
14462,SB,3518,bike,9
14463,SB,3518,bus,57
14464,EB,3518,dual,325
14465,EB,3518,bike,28
14466,EB,3518,bus,113
14467,WB,3518,dual,253
14468,WB,3518,bike,8
14469,WB,3518,bus,79
14470,NB,3522,dual,352
14471,NB,3522,bike,0
14472,NB,3522,bus,71
14473,SB,3522,dual,223
14474,SB,3522,bike,8
14475,SB,3522,bus,75
14476,EB,3522,dual,134
14477,EB,3522,bike,19
14478,EB,3522,bus,114
14479,WB,3522,dual,272
14480,WB,3522,bike,0
14481,WB,3522,bus,99
14482,NB,3523,dual,293
14483,NB,3523,bike,59
14484,NB,3523,bus,252
14485,SB,3523,dual,15
14486,SB,3523,bike,52
14487,SB,3523,bus,166
14488,EB,3523,dual,0
14489,EB,3523,bike,85
14490,EB,3523,bus,199
14491,WB,3523,dual,0
14492,WB,3523,bike,52
14493,NB,3527,dual,179
14494,NB,3527,bike,0
14495,NB,3527,bus,92
14496,SB,3527,dual,60
14497,SB,3527,bike,0
14498,SB,3527,bus,87
14499,EB,3527,dual,69
14500,EB,3527,bike,0
14501,EB,3527,bus,45
14502,WB,3527,dual,56
14503,WB,3527,bike,0
14504,WB,3527,bus,50
14505,NB,3535,dual,84
14506,NB,3535,bike,75
14507,NB,3535,bus,260
14508,SB,3535,dual,36
14509,SB,3535,bike,51
14510,SB,3535,bus,114
14511,EB,3535,dual,47
14512,EB,3535,bike,63
14513,EB,3535,bus,98
14514,WB,3535,dual,77
14515,WB,3535,bike,35
14516,WB,3535,bus,72
14517,NB,3536,dual,165
14518,NB,3536,bike,0
14519,NB,3536,bus,158
14520,SB,3536,dual,159
14521,SB,3536,bike,0
14522,SB,3536,bus,161
14523,EB,3536,dual,184
14524,EB,3536,bike,0
14525,EB,3536,bus,79
14526,WB,3536,dual,180
14527,WB,3536,bike,0
14528,WB,3536,bus,93
14529,NB,3539,dual,226
14530,NB,3539,bike,12
14531,NB,3539,bus,129
14532,SB,3539,dual,143
14533,SB,3539,bike,1
14534,SB,3539,bus,135
14535,EB,3539,dual,195
14536,EB,3539,bike,22
14537,EB,3539,bus,39
14538,WB,3539,dual,250
14539,WB,3539,bike,10
14540,WB,3539,bus,53
14541,NB,3540,dual,218
14542,NB,3540,bike,0
14543,NB,3540,bus,79
14544,SB,3540,dual,70
14545,SB,3540,bike,0
14546,SB,3540,bus,92
14547,EB,3540,dual,144
14548,EB,3540,bike,0
14549,EB,3540,bus,33
14550,WB,3540,dual,234
14551,WB,3540,bike,0
14552,WB,3540,bus,48
14553,NB,3541,dual,269
14554,NB,3541,bike,0
14555,NB,3541,bus,66
14556,SB,3541,dual,104
14557,SB,3541,bike,0
14558,SB,3541,bus,98
14559,EB,3541,dual,138
14560,EB,3541,bike,0
14561,EB,3541,bus,32
14562,WB,3541,dual,205
14563,WB,3541,bike,0
14564,WB,3541,bus,38
14565,NB,3543,dual,84
14566,NB,3543,bike,75
14567,NB,3543,bus,260
14568,SB,3543,dual,36
14569,SB,3543,bike,51
14570,SB,3543,bus,114
14571,EB,3543,dual,47
14572,EB,3543,bike,63
14573,EB,3543,bus,98
14574,WB,3543,dual,77
14575,WB,3543,bike,35
14576,WB,3543,bus,72
14577,NB,3561,dual,83
14578,NB,3561,bike,103
14579,NB,3561,bus,244
14580,SB,3561,dual,38
14581,SB,3561,bike,67
14582,SB,3561,bus,117
14583,EB,3561,dual,39
14584,EB,3561,bike,50
14585,EB,3561,bus,85
14586,WB,3561,dual,35
14587,WB,3561,bike,48
14588,WB,3561,bus,67
14589,NB,3562,dual,182
14590,NB,3562,bike,0
14591,NB,3562,bus,190
14592,SB,3562,dual,59
14593,SB,3562,bike,0
14594,SB,3562,bus,146
14595,EB,3562,dual,100
14596,EB,3562,bike,26
14597,EB,3562,bus,72
14598,WB,3562,dual,99
14599,WB,3562,bike,0
14600,WB,3562,bus,79
14601,NB,3565,dual,217
14602,NB,3565,bike,0
14603,NB,3565,bus,64
14604,SB,3565,dual,65
14605,SB,3565,bike,0
14606,SB,3565,bus,108
14607,EB,3565,dual,156
14608,EB,3565,bike,0
14609,EB,3565,bus,52
14610,WB,3565,dual,74
14611,WB,3565,bike,0
14612,WB,3565,bus,41
14613,NB,3566,dual,83
14614,NB,3566,bike,103
14615,NB,3566,bus,244
14616,SB,3566,dual,38
14617,SB,3566,bike,67
14618,SB,3566,bus,117
14619,EB,3566,dual,39
14620,EB,3566,bike,50
14621,EB,3566,bus,85
14622,WB,3566,dual,35
14623,WB,3566,bike,48
14624,WB,3566,bus,67
14625,NB,3567,dual,20
14626,NB,3567,bike,0
14627,NB,3567,bus,0
14628,SB,3567,dual,105
14629,SB,3567,bike,5
14630,SB,3567,bus,318
14631,EB,3567,dual,36
14632,EB,3567,bike,0
14633,EB,3567,bus,57
14634,WB,3567,dual,0
14635,WB,3567,bike,0
14636,WB,3567,bus,0
14637,NB,3578,dual,49
14638,NB,3578,bike,54
14639,NB,3578,bus,3
14640,SB,3578,dual,42
14641,SB,3578,bike,44
14642,SB,3578,bus,3
14643,EB,3578,dual,95
14644,EB,3578,bike,135
14645,EB,3578,bus,62
14646,WB,3578,dual,56
14647,WB,3578,bike,81
14648,WB,3578,bus,7
14649,NB,3581,dual,131
14650,NB,3581,bike,0
14651,NB,3581,bus,185
14652,SB,3581,dual,11
14653,SB,3581,bike,157
14654,SB,3581,bus,0
14655,EB,3581,dual,84
14656,EB,3581,bike,0
14657,EB,3581,bus,0
14658,WB,3581,dual,0
14659,NB,3587,dual,96
14660,NB,3587,bike,116
14661,NB,3587,bus,345
14662,SB,3587,dual,0
14663,SB,3587,bike,37
14664,SB,3587,bus,0
14665,EB,3587,dual,77
14666,EB,3587,bike,141
14667,EB,3587,bus,254
14668,WB,3587,dual,69
14669,WB,3587,bike,88
14670,WB,3587,bus,269
14671,NB,3589,dual,135
14672,NB,3589,bike,8
14673,NB,3589,bus,164
14674,SB,3589,dual,0
14675,SB,3589,bike,0
14676,SB,3589,bus,0
14677,EB,3589,dual,77
14678,EB,3589,bike,25
14679,EB,3589,bus,294
14680,WB,3589,dual,56
14681,WB,3589,bike,3
14682,WB,3589,bus,131
14683,NB,3593,dual,52
14684,NB,3593,bike,0
14685,NB,3593,bus,152
14686,SB,3593,dual,0
14687,SB,3593,bike,0
14688,SB,3593,bus,0
14689,EB,3593,dual,0
14690,EB,3593,bike,0
14691,EB,3593,bus,0
14692,WB,3593,dual,112
14693,WB,3593,bike,0
14694,WB,3593,bus,373
14695,NB,3594,dual,80
14696,NB,3594,bike,181
14697,NB,3594,bus,332
14698,SB,3594,dual,0
14699,SB,3594,bike,0
14700,SB,3594,bus,0
14701,EB,3594,dual,0
14702,EB,3594,bike,0
14703,EB,3594,bus,0
14704,WB,3594,dual,68
14705,WB,3594,bike,53
14706,WB,3594,bus,333
14707,NB,3596,dual,199
14708,NB,3596,bike,33
14709,NB,3596,bus,224
14710,SB,3596,dual,0
14711,SB,3596,bike,0
14712,SB,3596,bus,0
14713,EB,3596,dual,0
14714,EB,3596,bike,0
14715,EB,3596,bus,0
14716,WB,3596,dual,144
14717,WB,3596,bike,37
14718,WB,3596,bus,335
14719,NB,3597,dual,199
14720,NB,3597,bike,33
14721,NB,3597,bus,224
14722,SB,3597,dual,0
14723,SB,3597,bike,0
14724,SB,3597,bus,0
14725,EB,3597,dual,0
14726,EB,3597,bike,0
14727,EB,3597,bus,0
14728,WB,3597,dual,144
14729,WB,3597,bike,37
14730,WB,3597,bus,335
14731,NB,3600,dual,100
14732,NB,3600,bike,4
14733,NB,3600,bus,196
14734,SB,3600,dual,0
14735,SB,3600,bike,2
14736,SB,3600,bus,0
14737,EB,3600,dual,0
14738,EB,3600,bike,0
14739,EB,3600,bus,0
14740,WB,3600,dual,157
14741,WB,3600,bike,32
14742,WB,3600,bus,168
14743,NB,3603,dual,58
14744,NB,3603,bike,0
14745,NB,3603,bus,390
14746,SB,3603,dual,62
14747,SB,3603,bike,0
14748,SB,3603,bus,221
14749,EB,3603,dual,203
14750,EB,3603,bike,0
14751,EB,3603,bus,176
14752,WB,3603,dual,0
14753,WB,3603,bike,0
14754,WB,3603,bus,0
14755,NB,3609,dual,203
14756,NB,3609,bike,0
14757,NB,3609,bus,196
14758,SB,3609,dual,50
14759,SB,3609,bike,0
14760,SB,3609,bus,0
14761,EB,3609,dual,48
14762,EB,3609,bike,0
14763,EB,3609,bus,0
14764,WB,3609,dual,54
14765,WB,3609,bike,0
14766,WB,3609,bus,170
14767,NB,3611,dual,105
14768,NB,3611,bike,56
14769,NB,3611,bus,239
14770,SB,3611,dual,19
14771,SB,3611,bike,45
14772,SB,3611,bus,7
14773,EB,3611,dual,26
14774,EB,3611,bike,20
14775,EB,3611,bus,0
14776,WB,3611,dual,53
14777,WB,3611,bike,15
14778,WB,3611,bus,111
14779,NB,3639,dual,208
14780,NB,3639,bike,12
14781,NB,3639,bus,79
14782,SB,3639,dual,203
14783,SB,3639,bike,0
14784,SB,3639,bus,50
14785,EB,3639,dual,84
14786,EB,3639,bike,37
14787,EB,3639,bus,74
14788,WB,3639,dual,84
14789,WB,3639,bike,11
14790,WB,3639,bus,69
14791,NB,3640,dual,0
14792,NB,3640,bike,0
14793,NB,3640,bus,0
14794,SB,3640,dual,0
14795,SB,3640,bike,0
14796,SB,3640,bus,0
14797,EB,3640,dual,0
14798,EB,3640,bike,0
14799,EB,3640,bus,0
14800,WB,3640,dual,0
14801,WB,3640,bike,0
14802,WB,3640,bus,0
14803,NB,3644,dual,0
14804,NB,3644,bike,0
14805,NB,3644,bus,0
14806,SB,3644,dual,1
14807,SB,3644,bike,0
14808,SB,3644,bus,0
