,approach,count_id,time,type,volume
7032,NB,22963,2.45,pm60,392
7033,EB,22963,2.00,pm60,0
7034,WB,22963,2.30,pm60,22
7035,SB,22963,2.30,pm60,344
7036,NB,22973,3.45,pm60,401
7037,EB,22973,2.00,pm60,0
7038,WB,22973,3.15,pm60,22
7039,SB,22973,2.15,pm60,275
7040,NB,22983,5.00,pm60,539
7041,EB,22983,5.00,pm60,29
7042,WB,22983,5.00,pm60,78
7043,SB,22983,4.45,pm60,402
7044,NB,22986,3.30,pm60,281
7045,EB,22986,5.00,pm60,1617
7046,WB,22986,4.15,pm60,828
7047,SB,22986,3.00,pm60,266
7048,NB,19753,4.00,pm60,789
7049,EB,19753,2.00,pm60,428
7050,WB,19753,2.00,pm60,0
7051,SB,19753,2.15,pm60,446
7052,NB,20043,4.45,pm60,56
7053,EB,20043,4.30,pm60,1911
7054,WB,20043,4.45,pm60,766
7055,SB,20043,3.15,pm60,43
7056,NB,20070,3.30,pm60,372
7057,EB,20070,2.30,pm60,48
7058,WB,20070,2.15,pm60,26
7059,SB,20070,4.00,pm60,361
7060,NB,20071,3.15,pm60,475
7061,EB,20071,2.45,pm60,11
7062,WB,20071,3.00,pm60,12
7063,SB,20071,3.30,pm60,413
7064,NB,20075,4.00,pm60,427
7065,EB,20075,2.15,pm60,20
7066,WB,20075,2.00,pm60,30
7067,SB,20075,2.15,pm60,402
7068,NB,20087,2.15,pm60,408
7069,EB,20087,2.00,pm60,30
7070,WB,20087,2.45,pm60,70
7071,SB,20087,3.45,pm60,454
7072,NB,20095,3.15,pm60,484
7073,EB,20095,3.45,pm60,36
7074,WB,20095,3.00,pm60,68
7075,SB,20095,3.15,pm60,543
7076,NB,20098,3.45,pm60,390
7077,EB,20098,4.30,pm60,170
7078,WB,20098,4.00,pm60,311
7079,SB,20098,5.00,pm60,375
7080,NB,20107,2.30,pm60,906
7081,EB,20107,2.00,pm60,0
7082,WB,20107,4.00,pm60,125
7083,SB,20107,4.00,pm60,1479
7084,NB,20109,2.00,pm60,903
7085,EB,20109,2.00,pm60,0
7086,WB,20109,2.00,pm60,0
7087,SB,20109,4.00,pm60,916
7088,NB,20115,5.00,pm60,1432
7089,EB,20115,3.00,pm60,231
7090,WB,20115,5.00,pm60,413
7091,SB,20115,3.00,pm60,759
7092,NB,20139,3.15,pm60,62
7093,EB,20139,5.00,pm15,1089
7094,WB,20139,3.00,pm60,0
7095,SB,20139,3.15,pm15,31
7096,NB,20073,4.00,pm60,880
7097,EB,20073,2.30,pm60,44
7098,WB,20073,2.00,pm60,0
7099,SB,20073,2.15,pm60,327
7100,NB,20074,4.00,pm60,435
7101,EB,20074,4.00,pm60,18
7102,WB,20074,3.45,pm60,34
7103,SB,20074,2.00,pm60,320
7104,NB,20093,4.00,pm60,411
7105,EB,20093,2.45,pm60,42
7106,WB,20093,2.30,pm60,55
7107,SB,20093,3.15,pm60,463
7108,NB,20101,4.00,pm60,342
7109,EB,20101,3.30,pm60,24
7110,WB,20101,2.45,pm60,52
7111,SB,20101,4.00,pm60,462
7112,NB,20169,5.00,pm60,488
7113,EB,20169,5.00,pm60,11
7114,WB,20169,5.00,pm60,20
7115,SB,20169,5.00,pm60,596
7116,NB,20185,2.30,pm60,42
7117,EB,20185,3.00,pm60,955
7118,WB,20185,2.15,pm60,1010
7119,SB,20185,2.15,pm60,32
7120,NB,20190,4.45,pm60,34
7121,EB,20190,3.15,pm60,640
7122,WB,20190,5.00,pm60,568
7123,SB,20190,4.45,pm60,511
7124,NB,20228,5.00,pm60,1504
7125,EB,20228,4.45,pm60,1221
7126,WB,20228,5.00,pm60,1156
7127,SB,20228,5.00,pm60,1169
7128,NB,20276,2.00,pm60,52
7129,EB,20276,3.45,pm60,1021
7130,WB,20276,4.00,pm60,1095
7131,SB,20276,3.00,pm60,19
7132,NB,24503,15.00,pm60,1166
7133,EB,24503,17.00,pm60,60
7134,WB,24503,16.30,pm60,423
7135,SB,24503,15.00,pm60,772
7136,NB,20103,2.45,pm60,778
7137,EB,20103,1.30,pm60,31
7138,WB,20103,1.00,pm60,53
7139,SB,20103,3.00,pm60,953
7140,NB,20260,4.15,pm60,26
7141,EB,20260,3.15,pm60,1405
7142,WB,20260,5.00,pm60,1165
7143,SB,20260,3.00,pm60,45
7144,NB,20272,4.30,pm60,32
7145,EB,20272,4.30,pm60,58
7146,WB,20272,3.00,pm60,35
7147,SB,20272,3.15,pm60,50
7148,NB,20383,4.30,pm60,1195
7149,EB,20383,3.00,pm60,0
7150,WB,20383,5.00,pm60,1374
7151,SB,20383,5.00,pm60,1057
7152,NB,20446,2.45,pm60,72
7153,EB,20446,3.15,pm60,920
7154,WB,20446,4.00,pm60,798
7155,SB,20446,4.00,pm60,18
7156,NB,20072,3.00,pm60,505
7157,EB,20072,2.00,pm60,0
7158,WB,20072,2.30,pm60,22
7159,SB,20072,3.00,pm60,361
7160,NB,20083,2.30,pm60,374
7161,EB,20083,2.15,pm60,31
7162,WB,20083,2.30,pm60,41
7163,SB,20083,4.00,pm60,488
7164,NB,20143,4.45,pm60,60
7165,EB,20143,3.00,pm15,0
7166,WB,20143,5.00,pm60,517
7167,SB,20143,3.00,pm15,0
7168,NB,20144,3.00,pm60,0
7169,EB,20144,5.00,pm60,1640
7170,WB,20144,5.00,pm60,933
7171,SB,20144,5.00,pm60,44
7172,NB,20153,4.00,pm60,152
7173,EB,20153,2.15,pm60,1512
7174,WB,20153,3.00,pm60,1360
7175,SB,20153,3.15,pm60,102
7176,NB,20256,2.00,pm60,0
7177,EB,20256,3.30,pm60,818
7178,WB,20256,3.15,pm60,708
7179,SB,20256,2.30,pm60,144
7180,NB,20472,4.00,pm60,38
7181,EB,20472,5.00,pm60,1042
7182,WB,20472,5.00,pm60,1279
7183,SB,20472,4.30,pm60,54
7184,NB,20476,2.15,pm60,9
7185,EB,20476,4.00,pm60,1028
7186,WB,20476,3.00,pm60,1024
7187,SB,20476,3.00,pm60,168
7188,NB,20480,2.15,pm60,29
7189,EB,20480,3.30,pm60,163
7190,WB,20480,4.00,pm60,132
7191,SB,20480,2.00,pm60,70
7192,NB,20386,5.00,pm60,1287
7193,EB,20386,4.45,pm60,670
7194,WB,20386,3.00,pm60,0
7195,SB,20386,4.45,pm60,1017
7196,NB,20584,2.30,pm60,393
7197,EB,20584,2.15,pm60,21
7198,WB,20584,2.00,pm60,0
7199,SB,20584,2.45,pm60,430
7200,NB,20594,3.30,pm60,2498
7201,EB,20594,3.30,pm60,46
7202,WB,20594,3.15,pm60,170
7203,SB,20594,3.15,pm60,1622
7204,NB,20600,5.00,pm60,1579
7205,EB,20600,3.15,pm60,701
7206,WB,20600,3.00,pm60,0
7207,SB,20600,3.00,pm60,1600
7208,NB,20654,3.15,pm60,24
7209,EB,20654,3.30,pm60,871
7210,WB,20654,4.45,pm60,709
7211,SB,20654,3.45,pm60,24
7212,NB,20602,4.00,pm60,1714
7213,EB,20602,2.00,pm60,0
7214,WB,20602,2.45,pm60,75
7215,SB,20602,2.30,pm60,904
7216,NB,20689,5.00,pm60,91
7217,EB,20689,4.30,pm60,1008
7218,WB,20689,5.00,pm60,1798
7219,SB,20689,3.15,pm60,43
7220,NB,20718,5.00,pm60,922
7221,EB,20718,4.45,pm60,985
7222,WB,20718,5.00,pm60,1035
7223,SB,20718,3.30,pm60,439
7224,NB,20773,5.00,pm60,77
7225,EB,20773,5.00,pm60,81
7226,WB,20773,5.00,pm60,111
7227,SB,20773,4.45,pm60,3
7228,NB,20477,2.00,pm60,75
7229,EB,20477,4.00,pm60,142
7230,WB,20477,3.00,pm60,156
7231,SB,20477,2.00,pm60,0
7232,NB,20537,5.00,pm60,34
7233,EB,20537,5.00,pm60,620
7234,WB,20537,5.00,pm60,612
7235,SB,20537,4.45,pm60,76
7236,NB,20590,3.30,pm60,50
7237,EB,20590,5.00,pm60,1753
7238,WB,20590,5.00,pm60,1454
7239,SB,20590,5.00,pm60,29
7240,NB,20601,3.00,pm60,1670
7241,EB,20601,3.00,pm60,0
7242,WB,20601,3.45,pm60,1097
7243,SB,20601,3.00,pm60,1361
7244,NB,20618,3.15,pm60,1592
7245,EB,20618,3.15,pm60,493
7246,WB,20618,3.00,pm60,0
7247,SB,20618,5.00,pm60,1383
7248,NB,20742,4.45,pm60,39
7249,EB,20742,5.00,pm60,1353
7250,WB,20742,5.00,pm60,1476
7251,SB,20742,3.00,pm60,0
7252,NB,26452,3.00,pm60,227
7253,EB,26452,4.45,pm15,213
7254,WB,26452,4.30,pm60,610
7255,SB,26452,5.00,pm15,676
7256,NB,20923,3.00,pm60,20
7257,EB,20923,4.45,pm60,1110
7258,WB,20923,4.15,pm60,643
7259,SB,20923,4.45,pm60,42
7260,NB,20925,5.00,pm60,58
7261,EB,20925,4.30,pm60,1396
7262,WB,20925,4.45,pm60,822
7263,SB,20925,5.00,pm60,12
7264,NB,20927,4.45,pm60,53
7265,EB,20927,5.00,pm60,1839
7266,WB,20927,5.00,pm60,918
7267,SB,20927,4.30,pm60,22
7268,NB,20719,3.45,pm60,841
7269,EB,20719,5.00,pm60,1196
7270,WB,20719,5.00,pm60,1299
7271,SB,20719,5.00,pm60,710
7272,NB,20933,3.45,pm60,11
7273,EB,20933,5.00,pm60,1329
7274,WB,20933,5.00,pm60,607
7275,SB,20933,5.00,pm60,23
7276,NB,20935,5.00,pm60,891
7277,EB,20935,4.45,pm60,1326
7278,WB,20935,3.15,pm60,819
7279,SB,20935,4.45,pm60,419
7280,NB,19012,15.00,pm60,229
7281,EB,19012,15.30,pm60,617
7282,WB,19012,17.00,pm60,626
7283,SB,19012,16.15,pm60,78
7284,NB,19020,17.00,pm60,266
7285,EB,19020,15.00,pm60,1060
7286,WB,19020,17.00,pm60,2033
7287,SB,19020,16.45,pm60,550
7288,NB,19026,17.00,pm60,342
7289,EB,19026,17.00,pm60,1455
7290,WB,19026,17.00,pm60,1433
7291,SB,19026,0.00,pm60,0
7292,NB,19043,0.00,pm60,0
7293,EB,19043,17.00,pm60,442
7294,WB,19043,17.00,pm60,617
7295,SB,19043,16.45,pm60,1771
7296,NB,19047,16.30,pm60,1538
7297,EB,19047,15.00,pm60,639
7298,WB,19047,17.00,pm60,1022
7299,SB,19047,15.00,pm60,671
7300,NB,19050,15.00,pm60,1337
7301,EB,19050,16.45,pm60,1899
7302,WB,19050,17.00,pm60,1267
7303,SB,19050,17.00,pm60,1660
7304,NB,19051,15.45,pm60,952
7305,EB,19051,17.00,pm60,1653
7306,WB,19051,15.15,pm60,1196
7307,SB,19051,17.00,pm60,671
7308,NB,19236,5.00,pm60,1830
7309,EB,19236,3.00,pm60,445
7310,WB,19236,5.00,pm60,212
7311,SB,19236,5.00,pm60,1711
7312,NB,18925,4.30,pm60,6
7313,EB,18925,5.00,pm60,1523
7314,WB,18925,4.45,pm60,964
7315,SB,18925,3.00,pm60,0
7316,NB,18985,5.00,pm60,1490
7317,EB,18985,4.45,pm60,725
7318,WB,18985,5.00,pm60,1044
7319,SB,18985,4.15,pm60,507
7320,NB,19011,15.00,pm60,965
7321,EB,19011,0.00,pm60,0
7322,WB,19011,0.00,pm60,0
7323,SB,19011,17.00,pm60,1207
7324,NB,19014,15.00,pm60,1068
7325,EB,19014,16.30,pm60,517
7326,WB,19014,17.00,pm60,105
7327,SB,19014,16.45,pm60,1368
7328,NB,19019,17.00,pm60,208
7329,EB,19019,15.00,pm60,1168
7330,WB,19019,17.00,pm60,1916
7331,SB,19019,15.15,pm60,159
7332,NB,19021,15.00,pm60,189
7333,EB,19021,15.15,pm60,2135
7334,WB,19021,17.00,pm60,2566
7335,SB,19021,16.45,pm60,296
7336,NB,19054,0.00,pm60,0
7337,EB,19054,16.45,pm60,898
7338,WB,19054,15.00,pm60,683
7339,SB,19054,17.00,pm60,72
7340,NB,19073,5.00,pm60,628
7341,EB,19073,5.00,pm60,1024
7342,WB,19073,5.00,pm60,1295
7343,SB,19073,3.00,pm60,0
7344,NB,19076,4.45,pm60,644
7345,EB,19076,5.00,pm60,1038
7346,WB,19076,5.00,pm60,1217
7347,SB,19076,3.00,pm60,457
7348,NB,19078,3.45,pm60,15
7349,EB,19078,5.00,pm60,825
7350,WB,19078,5.00,pm60,1057
7351,SB,19078,3.00,pm60,633
7352,NB,19282,15.00,pm60,706
7353,EB,19282,16.45,pm60,1063
7354,WB,19282,17.00,pm60,697
7355,SB,19282,17.00,pm60,2016
7356,NB,19017,17.00,pm60,821
7357,EB,19017,17.00,pm60,454
7358,WB,19017,16.45,pm60,112
7359,SB,19017,15.00,pm60,689
7360,NB,19022,16.45,pm60,1116
7361,EB,19022,17.00,pm60,1912
7362,WB,19022,16.30,pm60,1562
7363,SB,19022,17.00,pm60,1146
7364,NB,19025,17.00,pm60,1462
7365,EB,19025,15.00,pm60,1244
7366,WB,19025,15.00,pm60,1258
7367,SB,19025,16.15,pm60,1058
7368,NB,19037,16.15,pm60,1621
7369,EB,19037,17.00,pm60,1106
7370,WB,19037,17.00,pm60,1601
7371,SB,19037,0.00,pm60,0
7372,NB,19039,16.45,pm60,1726
7373,EB,19039,16.15,pm60,753
7374,WB,19039,17.00,pm60,749
7375,SB,19039,17.00,pm60,434
7376,NB,19048,15.15,pm60,1608
7377,EB,19048,17.00,pm60,1072
7378,WB,19048,17.00,pm60,654
7379,SB,19048,15.00,pm60,1625
7380,NB,19071,5.00,pm60,615
7381,EB,19071,5.00,pm60,805
7382,WB,19071,5.00,pm60,1126
7383,SB,19071,5.00,pm60,353
7384,NB,19074,5.00,pm60,693
7385,EB,19074,5.00,pm60,1137
7386,WB,19074,4.45,pm60,1308
7387,SB,19074,4.45,pm60,547
7388,NB,19238,3.15,pm60,203
7389,EB,19238,4.15,pm60,2149
7390,WB,19238,3.30,pm60,2045
7391,SB,19238,5.00,pm60,307
7392,NB,19528,3.00,pm60,1
7393,EB,19528,5.00,pm60,82
7394,WB,19528,5.00,pm60,77
7395,SB,19528,3.15,pm60,82
7396,NB,19529,3.00,pm60,79
7397,EB,19529,4.30,pm60,1076
7398,WB,19529,3.00,pm60,1947
7399,SB,19529,3.00,pm60,17
7400,NB,19530,3.45,pm60,146
7401,EB,19530,5.00,pm60,2156
7402,WB,19530,5.00,pm60,1299
7403,SB,19530,3.00,pm60,0
7404,NB,19644,5.00,pm60,676
7405,EB,19644,4.15,pm60,59
7406,WB,19644,3.45,pm60,29
7407,SB,19644,3.00,pm60,653
7408,NB,19667,4.00,pm60,475
7409,EB,19667,2.30,pm60,106
7410,WB,19667,4.00,pm60,68
7411,SB,19667,3.15,pm60,271
7412,NB,19704,4.45,pm60,130
7413,EB,19704,5.00,pm60,242
7414,WB,19704,5.00,pm60,485
7415,SB,19704,5.00,pm60,91
7416,NB,19717,5.00,pm60,14
7417,EB,19717,5.00,pm60,176
7418,WB,19717,4.00,pm60,32
7419,SB,19717,3.00,pm60,0
7420,NB,19668,3.45,pm60,576
7421,EB,19668,2.30,pm60,74
7422,WB,19668,3.15,pm60,76
7423,SB,19668,3.45,pm60,259
7424,NB,19682,5.00,pm60,931
7425,EB,19682,5.00,pm60,1858
7426,WB,19682,5.00,pm60,1366
7427,SB,19682,5.00,pm60,2007
7428,NB,19745,4.30,pm60,688
7429,EB,19745,5.00,pm60,908
7430,WB,19745,3.15,pm60,841
7431,SB,19745,4.30,pm60,63
7432,NB,19754,4.30,pm60,1511
7433,EB,19754,3.30,pm60,159
7434,WB,19754,3.00,pm60,0
7435,SB,19754,4.45,pm60,657
7436,NB,19703,5.00,pm60,854
7437,EB,19703,4.15,pm60,131
7438,WB,19703,3.00,pm60,0
7439,SB,19703,5.00,pm60,733
7440,NB,19705,3.00,pm60,0
7441,EB,19705,3.00,pm60,0
7442,WB,19705,3.00,pm60,0
7443,SB,19705,3.00,pm60,0
7444,NB,19848,3.00,pm60,458
7445,EB,19848,4.00,pm60,665
7446,WB,19848,4.15,pm60,678
7447,SB,19848,4.00,pm60,55
7448,NB,19774,4.00,pm15,0
7449,EB,19774,5.15,pm15,1687
7450,WB,19774,5.45,pm60,2154
7451,SB,19774,6.00,pm15,27
7452,NB,12225,5.00,pm60,1254
7453,EB,12225,5.00,pm60,599
7454,WB,12225,4.45,pm60,457
7455,SB,12225,4.30,pm60,667
7456,NB,12228,4.00,pm60,699
7457,EB,12228,2.00,pm60,0
7458,WB,12228,2.30,pm60,65
7459,SB,12228,2.15,pm60,359
7460,NB,12457,2.00,pm60,56
7461,EB,12457,2.00,pm60,31
7462,WB,12457,3.00,pm60,26
7463,SB,12457,4.00,pm60,49
7464,NB,12488,3.30,pm60,74
7465,EB,12488,4.30,pm60,22
7466,WB,12488,3.00,pm60,0
7467,SB,12488,3.15,pm60,281
7468,NB,12283,2.00,pm60,499
7469,EB,12283,2.00,pm60,0
7470,WB,12283,2.00,pm60,18
7471,SB,12283,4.00,pm60,759
7472,NB,12367,3.00,pm60,0
7473,EB,12367,3.00,pm60,0
7474,WB,12367,4.00,pm60,2
7475,SB,12367,3.00,pm60,0
7476,NB,12373,3.00,pm60,0
7477,EB,12373,3.00,pm60,0
7478,WB,12373,3.00,pm60,0
7479,SB,12373,3.00,pm60,0
7480,NB,12469,4.30,pm60,64
7481,EB,12469,3.30,pm60,1462
7482,WB,12469,4.45,pm60,1298
7483,SB,12469,4.45,pm60,41
7484,NB,12498,4.45,pm60,1148
7485,EB,12498,4.00,pm60,652
7486,WB,12498,4.15,pm60,139
7487,SB,12498,5.00,pm60,449
7488,NB,12585,5.00,pm60,1280
7489,EB,12585,5.00,pm15,481
7490,WB,12585,4.45,pm60,409
7491,SB,12585,4.15,pm15,618
7492,NB,12661,5.00,pm60,1390
7493,EB,12661,4.30,pm60,1067
7494,WB,12661,5.00,pm60,1456
7495,SB,12661,4.30,pm60,1009
7496,NB,12662,5.00,pm60,1306
7497,EB,12662,3.45,pm60,1740
7498,WB,12662,5.00,pm60,1912
7499,SB,12662,3.00,pm60,1018
7500,NB,12663,5.00,pm60,201
7501,EB,12663,3.30,pm60,2342
7502,WB,12663,3.00,pm60,1736
7503,SB,12663,3.15,pm60,185
7504,NB,12594,3.00,pm60,0
7505,EB,12594,5.00,pm60,562
7506,WB,12594,4.30,pm60,549
7507,SB,12594,4.30,pm60,18
7508,NB,12797,4.00,pm60,134
7509,EB,12797,2.45,pm60,1216
7510,WB,12797,3.45,pm60,1231
7511,SB,12797,3.45,pm60,35
7512,NB,12799,3.00,pm60,104
7513,EB,12799,4.00,pm60,1371
7514,WB,12799,4.00,pm60,1041
7515,SB,12799,4.00,pm60,45
7516,NB,12801,4.45,pm60,1515
7517,EB,12801,5.00,pm60,29
7518,WB,12801,4.45,pm60,43
7519,SB,12801,5.00,pm60,1907
7520,NB,12803,4.00,pm60,1300
7521,EB,12803,3.00,pm60,24
7522,WB,12803,3.45,pm60,96
7523,SB,12803,3.00,pm60,807
7524,NB,12815,15.00,pm60,1147
7525,EB,12815,15.30,pm60,2038
7526,WB,12815,17.00,pm60,1655
7527,SB,12815,17.00,pm60,1066
7528,NB,12817,16.30,pm60,731
7529,EB,12817,15.30,pm60,1970
7530,WB,12817,17.00,pm60,1836
7531,SB,12817,17.00,pm60,593
7532,NB,12818,15.00,pm60,854
7533,EB,12818,16.00,pm60,3
7534,WB,12818,17.00,pm60,502
7535,SB,12818,17.00,pm60,1354
7536,NB,12837,4.45,pm60,21
7537,EB,12837,4.45,pm60,7
7538,WB,12837,3.00,pm60,10
7539,SB,12837,3.00,pm60,0
7540,NB,12792,3.00,pm60,1689
7541,EB,12792,2.00,pm60,0
7542,WB,12792,3.45,pm60,225
7543,SB,12792,4.00,pm60,1301
7544,NB,12871,4.45,pm60,1246
7545,EB,12871,5.00,pm60,63
7546,WB,12871,4.45,pm60,16
7547,SB,12871,5.00,pm60,1367
7548,NB,12877,3.00,pm60,0
7549,EB,12877,4.45,pm60,1410
7550,WB,12877,3.00,pm60,1183
7551,SB,12877,4.45,pm60,246
7552,NB,12879,4.45,pm60,1216
7553,EB,12879,3.00,pm60,0
7554,WB,12879,4.45,pm60,49
7555,SB,12879,5.00,pm60,1067
7556,NB,12887,2.00,pm60,0
7557,EB,12887,2.15,pm60,484
7558,WB,12887,2.45,pm60,690
7559,SB,12887,3.00,pm60,95
7560,NB,12898,2.15,pm60,41
7561,EB,12898,2.30,pm60,1543
7562,WB,12898,3.45,pm60,1083
7563,SB,12898,3.30,pm60,114
7564,NB,12908,2.45,pm60,13
7565,EB,12908,4.00,pm60,1565
7566,WB,12908,4.00,pm60,986
7567,SB,12908,3.00,pm60,39
7568,NB,12909,2.00,pm60,0
7569,EB,12909,3.15,pm60,747
7570,WB,12909,2.45,pm60,573
7571,SB,12909,2.45,pm60,60
7572,NB,12911,2.30,pm60,83
7573,EB,12911,4.00,pm60,528
7574,WB,12911,3.00,pm60,610
7575,SB,12911,2.00,pm60,40
7576,NB,12913,2.15,pm60,21
7577,EB,12913,4.00,pm60,695
7578,WB,12913,4.00,pm60,1021
7579,SB,12913,2.30,pm60,43
7580,NB,12923,4.15,pm60,583
7581,EB,12923,3.30,pm60,688
7582,WB,12923,4.45,pm60,912
7583,SB,12923,4.00,pm60,490
7584,NB,12948,4.00,pm60,486
7585,EB,12948,4.45,pm60,1739
7586,WB,12948,3.45,pm60,1038
7587,SB,12948,5.00,pm60,494
7588,NB,12955,4.00,pm60,41
7589,EB,12955,4.00,pm60,1059
7590,WB,12955,3.15,pm60,1040
7591,SB,12955,4.00,pm60,16
7592,NB,12957,5.00,pm60,63
7593,EB,12957,5.00,pm60,855
7594,WB,12957,4.30,pm60,1103
7595,SB,12957,4.00,pm60,52
7596,NB,12960,3.00,pm60,0
7597,EB,12960,3.45,pm60,997
7598,WB,12960,3.00,pm60,765
7599,SB,12960,5.00,pm60,45
7600,NB,12984,4.00,pm60,43
7601,EB,12984,4.00,pm60,42
7602,WB,12984,3.30,pm60,43
7603,SB,12984,2.30,pm60,52
7604,NB,12987,3.15,pm60,59
7605,EB,12987,4.45,pm60,109
7606,WB,12987,5.00,pm60,166
7607,SB,12987,4.45,pm60,19
7608,NB,12816,16.30,pm60,692
7609,EB,12816,15.15,pm60,1813
7610,WB,12816,17.00,pm60,1725
7611,SB,12816,16.45,pm60,665
7612,NB,12824,16.15,pm60,28
7613,EB,12824,15.45,pm60,999
7614,WB,12824,17.00,pm60,1201
7615,SB,12824,16.45,pm60,14
7616,NB,12826,16.30,pm60,644
7617,EB,12826,16.15,pm60,1361
7618,WB,12826,16.45,pm60,930
7619,SB,12826,17.00,pm60,192
7620,NB,12828,16.15,pm60,1395
7621,EB,12828,15.30,pm60,233
7622,WB,12828,16.45,pm60,695
7623,SB,12828,16.45,pm60,1643
7624,NB,12858,4.45,pm60,1273
7625,EB,12858,4.30,pm60,560
7626,WB,12858,5.00,pm60,811
7627,SB,12858,4.45,pm60,1318
7628,NB,12896,2.15,pm60,21
7629,EB,12896,2.30,pm60,421
7630,WB,12896,3.30,pm60,612
7631,SB,12896,2.15,pm60,102
7632,NB,12938,4.45,pm60,96
7633,EB,12938,5.00,pm60,1058
7634,WB,12938,4.00,pm60,1228
7635,SB,12938,3.15,pm60,27
7636,NB,13006,4.00,pm60,1289
7637,EB,13006,2.30,pm60,83
7638,WB,13006,2.00,pm60,90
7639,SB,13006,2.45,pm60,933
7640,NB,13025,3.15,pm60,69
7641,EB,13025,5.00,pm60,2063
7642,WB,13025,5.00,pm60,1494
7643,SB,13025,3.30,pm60,62
7644,NB,13031,5.00,pm60,20
7645,EB,13031,4.15,pm60,15
7646,WB,13031,3.00,pm60,0
7647,SB,13031,3.00,pm60,3
7648,NB,13043,4.00,pm60,1115
7649,EB,13043,2.30,pm60,85
7650,WB,13043,2.15,pm60,53
7651,SB,13043,4.00,pm60,1071
7652,NB,13057,3.00,pm60,702
7653,EB,13057,1.15,pm60,18
7654,WB,13057,3.00,pm60,23
7655,SB,13057,3.00,pm60,364
7656,NB,13065,3.45,pm60,1108
7657,EB,13065,3.00,pm60,54
7658,WB,13065,2.30,pm60,197
7659,SB,13065,2.45,pm60,546
7660,NB,13075,4.00,pm60,592
7661,EB,13075,2.15,pm60,43
7662,WB,13075,2.00,pm60,49
7663,SB,13075,4.00,pm60,462
7664,NB,13076,3.15,pm60,743
7665,EB,13076,4.00,pm60,29
7666,WB,13076,2.00,pm60,0
7667,SB,13076,2.30,pm60,634
7668,NB,13080,3.00,pm60,0
7669,EB,13080,5.00,pm60,550
7670,WB,13080,5.00,pm60,583
7671,SB,13080,3.45,pm60,40
7672,NB,13095,4.00,pm60,1703
7673,EB,13095,3.30,pm60,146
7674,WB,13095,2.15,pm60,291
7675,SB,13095,4.00,pm60,1910
7676,NB,12798,4.00,pm60,849
7677,EB,12798,2.00,pm60,33
7678,WB,12798,2.30,pm60,41
7679,SB,12798,4.00,pm60,1286
7680,NB,12825,16.30,pm60,41
7681,EB,12825,15.45,pm60,1129
7682,WB,12825,16.45,pm60,787
7683,SB,12825,17.00,pm60,1102
7684,NB,12860,4.00,pm60,34
7685,EB,12860,3.00,pm60,0
7686,WB,12860,3.00,pm60,4
7687,SB,12860,5.00,pm60,38
7688,NB,13055,4.00,pm60,1338
7689,EB,13055,3.15,pm60,24
7690,WB,13055,2.00,pm60,100
7691,SB,13055,3.15,pm60,522
7692,NB,13060,2.45,pm60,769
7693,EB,13060,4.00,pm60,1515
7694,WB,13060,4.00,pm60,1159
7695,SB,13060,2.45,pm60,595
7696,NB,13117,2.30,pm60,672
7697,EB,13117,1.00,pm60,0
7698,WB,13117,1.30,pm60,75
7699,SB,13117,3.00,pm60,1335
7700,NB,13122,4.15,pm60,1371
7701,EB,13122,4.30,pm60,36
7702,WB,13122,4.00,pm60,16
7703,SB,13122,3.15,pm60,700
7704,NB,13131,3.45,pm60,610
7705,EB,13131,3.45,pm60,14
7706,WB,13131,3.30,pm60,36
7707,SB,13131,4.00,pm60,575
7708,NB,13147,3.30,pm60,825
7709,EB,13147,3.00,pm60,24
7710,WB,13147,2.45,pm60,57
7711,SB,13147,3.45,pm60,810
7712,NB,13151,4.45,pm60,193
7713,EB,13151,5.00,pm60,44
7714,WB,13151,4.45,pm60,55
7715,SB,13151,3.30,pm60,180
7716,NB,13179,5.00,pm60,925
7717,EB,13179,5.00,pm60,43
7718,WB,13179,3.00,pm60,0
7719,SB,13179,5.00,pm60,187
7720,NB,13181,4.30,pm60,84
7721,EB,13181,5.00,pm60,153
7722,WB,13181,5.00,pm60,115
7723,SB,13181,4.45,pm60,61
7724,NB,13206,3.00,pm60,40
7725,EB,13206,4.00,pm60,885
7726,WB,13206,2.45,pm60,714
7727,SB,13206,2.30,pm60,72
7728,NB,13225,5.00,pm60,1362
7729,EB,13225,3.00,pm60,11
7730,WB,13225,3.30,pm60,41
7731,SB,13225,4.15,pm60,825
7732,NB,13231,3.45,pm60,26
7733,EB,13231,4.00,pm60,1791
7734,WB,13231,4.00,pm60,1094
7735,SB,13231,2.30,pm60,18
7736,NB,12876,3.00,pm60,0
7737,EB,12876,3.00,pm60,0
7738,WB,12876,3.00,pm60,0
7739,SB,12876,3.00,pm60,0
7740,NB,13078,4.45,pm60,38
7741,EB,13078,4.30,pm60,410
7742,WB,13078,5.00,pm60,583
7743,SB,13078,3.00,pm60,0
7744,NB,13093,5.00,pm60,294
7745,EB,13093,4.45,pm60,114
7746,WB,13093,5.00,pm60,366
7747,SB,13093,5.00,pm60,409
7748,NB,13115,3.15,pm60,1090
7749,EB,13115,4.00,pm60,36
7750,WB,13115,4.00,pm60,44
7751,SB,13115,4.00,pm60,948
7752,NB,13144,4.00,pm60,751
7753,EB,13144,2.30,pm60,10
7754,WB,13144,3.30,pm60,23
7755,SB,13144,2.45,pm60,769
7756,NB,13146,3.45,pm60,1281
7757,EB,13146,3.30,pm60,24
